Date\time TX;Machine;Type;Result;Date\time RX;Quote;# PLC;# LU;Row;Destination;Start;End;Start quote;Start date\time;Distance;Timespan;Direction;Logical state;Index;Num. missions;Note;Battery Level Tx;Battery Level Rx;Encoder Value Tx;LU Weight;Parameters
5/15/2025 10:56:11 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:56:27 PM;9212799;0;;7N0309;9212802;9212170;9213430;51457683;5/15/2025 10:56:23 PM;42244881;00:00:04;Forward;TGLS_113;2;2;;90;90;51441844;0;0
5/15/2025 10:56:11 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:56:23 PM;51457683;0;;;51457685;51458325;51441185;51441844;5/15/2025 10:56:11 PM;15841;00:00:11;Forward;TGLS_113;1;2;;90;90;51441844;0;0
5/15/2025 10:55:20 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:56:10 PM;51441844;0;;;51441845;51458325;51441185;51457684;5/15/2025 10:55:25 PM;15839;00:00:45;Backward;TGLS_113;2;2;;90;90;9212805;0;2
5/15/2025 10:55:20 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:55:25 PM;51457684;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 10:55:20 PM;3;00:00:05;Backward;TGLS_101;1;2;;90;90;9212805;0;2
5/15/2025 10:55:13 PM;7S0309;(41) Move in from partial quote;(1) OK;5/15/2025 10:55:19 PM;9212805;0;;7N0309;9212802;9212170;9213430;58603821;5/15/2025 10:55:13 PM;49391019;00:00:05;Backward;TGLS_113;1;1;;90;90;58603821;0;0
5/15/2025 10:55:04 PM;7S0309;(30) Move;;5/15/2025 10:55:12 PM;-1;0;;;58613560;58603686;58614220;58603748;5/15/2025 10:55:12 PM;9812;00:00:00;Forward;TGLS_113;2;2;;90;90;9212799;0;2
5/15/2025 10:55:04 PM;7S0309;(50) Move out;(213) Invalid encoder value;5/15/2025 10:55:12 PM;58603748;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 10:55:04 PM;3;00:00:08;Forward;TGLS_101;1;2;;90;90;9212799;0;2
5/15/2025 10:54:58 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:55:03 PM;2827998;0;;L9-C18-R - WH3 (N 4354);2827998;2800163;2898037;2826545;5/15/2025 10:54:58 PM;1453;00:00:05;Forward;TGLS_201;1;1;;0;0;2826545;0;1
5/15/2025 10:54:41 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:54:57 PM;9212799;0;;7N0309;9212802;9212170;9213430;51475115;5/15/2025 10:54:53 PM;42262313;00:00:04;Forward;TGLS_113;2;2;;90;90;51459274;0;0
5/15/2025 10:54:41 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:54:53 PM;51475115;0;;;51475116;51475756;51458615;51459274;5/15/2025 10:54:41 PM;15842;00:00:11;Forward;TGLS_113;1;2;;90;90;51459274;0;0
5/15/2025 10:54:20 PM;7N0409;(20) Leaving with chain;(1) OK;5/15/2025 10:54:27 PM;3802988;18324;2114845;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802987;5/15/2025 10:54:20 PM;0;00:00:07;Backward;TGLS_202;1;1;;0;0;3802987;1;1
5/15/2025 10:53:53 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:54:18 PM;3802987;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3857123;5/15/2025 10:53:53 PM;54136;00:00:25;Backward;TGLS_202;1;1;;0;0;3857123;0;1
5/15/2025 10:53:50 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:54:41 PM;51459274;0;;;51459275;51475756;51458615;51475112;5/15/2025 10:53:55 PM;15837;00:00:45;Backward;TGLS_113;2;2;;90;90;9212804;0;2
5/15/2025 10:53:50 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:53:55 PM;51475112;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 10:53:50 PM;2;00:00:05;Backward;TGLS_101;1;2;;90;90;9212804;0;2
5/15/2025 10:53:47 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:53:49 PM;2826546;0;;L9-C17-L - WH3 (N 4353);2826545;2800163;2898037;2826540;5/15/2025 10:53:47 PM;5;00:00:02;Forward;TGLS_201;1;1;;0;0;2826540;0;1
5/15/2025 10:53:34 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:53:46 PM;9212804;0;;7N0309;9212802;9212170;9213430;58589586;5/15/2025 10:53:42 PM;49376784;00:00:04;Backward;TGLS_113;2;2;;90;90;58598832;0;0
5/15/2025 10:53:34 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:53:42 PM;58589586;0;;;58589583;58588941;58599493;58598832;5/15/2025 10:53:34 PM;9249;00:00:07;Backward;TGLS_113;1;2;;90;90;58598832;0;0
5/15/2025 10:53:17 PM;7S0409;(20) Leaving;(1) OK;5/15/2025 10:53:55 PM;9225304;18324;2114845;7N0409;9225303;9224730;9225928;9225304;5/15/2025 10:53:53 PM;1;00:00:01; ;TGLS_203;6;6;;99;99;9225302;1;1
5/15/2025 10:53:17 PM;7S0409;(40) Move in;(1) OK;5/15/2025 10:53:53 PM;9225304;18324;2114845;7N0409;9225303;9224730;9225928;75447781;5/15/2025 10:53:47 PM;66222478;00:00:05;Backward;TGLS_213;5;6;;99;99;9225302;1;1
5/15/2025 10:53:17 PM;7S0409;(30) Move;(1) OK;5/15/2025 10:53:47 PM;75447781;18324;2114845;;75447776;75447127;75464313;75463654;5/15/2025 10:53:35 PM;15878;00:00:11;Backward;TGLS_233;4;6;;99;99;9225302;1;1
5/15/2025 10:53:17 PM;7S0409;(10) Taking;(1) OK;5/15/2025 10:53:35 PM;75463654;18324;2114845;;75463656;75447127;75464313;75463654;5/15/2025 10:53:33 PM;2;00:00:02; ;TGLS_134;3;6;;99;99;9225302;1;1
5/15/2025 10:53:17 PM;7S0409;(30) Move;(1) OK;5/15/2025 10:53:33 PM;75463654;18324;2114845;;75463656;75447127;75464313;75447770;5/15/2025 10:53:22 PM;15886;00:00:10;Forward;TGLS_103;2;6;;99;99;9225302;1;1
5/15/2025 10:53:17 PM;7S0409;(50) Move out;(1) OK;5/15/2025 10:53:22 PM;75447770;0;;7N0409;9225303;9224730;9225928;9225302;5/15/2025 10:53:17 PM;1;00:00:05;Forward;TGLS_101;1;6;;99;99;9225302;0;1
5/15/2025 10:53:00 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:53:33 PM;58598832;0;;;58598833;58588941;58599493;58589580;5/15/2025 10:53:05 PM;9253;00:00:27;Forward;TGLS_113;2;2;;90;90;9212799;0;2
5/15/2025 10:53:00 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:53:05 PM;58589580;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 10:53:00 PM;3;00:00:05;Forward;TGLS_101;1;2;;90;90;9212799;0;2
5/15/2025 10:52:54 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:52:59 PM;2826540;0;;L9-C17-R - WH3 (N 4352);2826540;2800163;2898037;2825085;5/15/2025 10:52:54 PM;1455;00:00:05;Forward;TGLS_201;1;1;;0;0;2825085;0;1
5/15/2025 10:52:52 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:53:16 PM;3857125;0;;L9-C38-R - WH4 (N 4520);3857125;3800078;3897981;3802991;5/15/2025 10:52:52 PM;54134;00:00:23;Forward;TGLS_201;1;1;;0;0;3802991;0;1
5/15/2025 10:52:37 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:52:53 PM;9212799;0;;7N0309;9212802;9212170;9213430;51492558;5/15/2025 10:52:49 PM;42279756;00:00:04;Forward;TGLS_113;2;2;;90;90;51476708;0;0
5/15/2025 10:52:37 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:52:49 PM;51492558;0;;;51492558;51493196;51476048;51476708;5/15/2025 10:52:37 PM;15850;00:00:11;Forward;TGLS_113;1;2;;90;90;51476708;0;0
5/15/2025 10:51:46 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:52:36 PM;51476708;0;;;51476708;51493196;51476048;51492550;5/15/2025 10:51:51 PM;15842;00:00:45;Backward;TGLS_113;2;2;;91;90;9212806;0;2
5/15/2025 10:51:45 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:51:51 PM;51492550;0;;7N0309;9212802;9212170;9213430;9212806;5/15/2025 10:51:45 PM;4;00:00:05;Backward;TGLS_101;1;2;;91;91;9212806;0;2
5/15/2025 10:51:42 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:51:44 PM;2825085;0;;L9-C16-L - WH3 (N 4351);2825085;2800163;2898037;2825080;5/15/2025 10:51:42 PM;5;00:00:02;Forward;TGLS_201;1;1;;0;0;2825080;0;1
5/15/2025 10:51:28 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:51:41 PM;9212806;0;;7N0309;9212802;9212170;9213430;58578651;5/15/2025 10:51:37 PM;49365849;00:00:04;Backward;TGLS_113;2;2;;91;91;58587885;0;0
5/15/2025 10:51:28 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:51:37 PM;58578651;0;;;58578647;58578000;58588550;58587885;5/15/2025 10:51:28 PM;9238;00:00:08;Backward;TGLS_113;1;2;;91;91;58587885;0;0
5/15/2025 10:50:55 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:51:27 PM;58587885;0;;;58587890;58578000;58588550;58578654;5/15/2025 10:51:01 PM;9236;00:00:26;Forward;TGLS_113;2;2;;91;91;9212800;0;2
5/15/2025 10:50:55 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:51:01 PM;58578654;0;;7N0309;9212802;9212170;9213430;9212800;5/15/2025 10:50:55 PM;2;00:00:05;Forward;TGLS_101;1;2;;91;91;9212800;0;2
5/15/2025 10:50:49 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:50:54 PM;2825079;0;;L9-C16-R - WH3 (N 4350);2825080;2800163;2898037;2823626;5/15/2025 10:50:49 PM;1454;00:00:05;Forward;TGLS_201;1;1;;0;0;2823626;0;1
5/15/2025 10:50:32 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:50:48 PM;9212800;0;;7N0309;9212802;9212170;9213430;51519253;5/15/2025 10:50:44 PM;42306451;00:00:03;Forward;TGLS_113;2;2;;91;91;51503432;0;0
5/15/2025 10:50:32 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:50:44 PM;51519253;0;;;51519257;51519896;51502773;51503432;5/15/2025 10:50:32 PM;15825;00:00:12;Forward;TGLS_113;1;2;;91;91;51503432;0;0
5/15/2025 10:50:00 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:50:15 PM;3802991;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3830847;5/15/2025 10:50:00 PM;27857;00:00:15;Backward;TGLS_201;1;1;;0;0;3830847;0;1
5/15/2025 10:49:40 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:50:31 PM;51503432;0;;;51503433;51519896;51502773;51519251;5/15/2025 10:49:46 PM;15818;00:00:45;Backward;TGLS_113;2;2;;91;91;9212804;0;2
5/15/2025 10:49:40 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:49:46 PM;51519251;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 10:49:40 PM;2;00:00:05;Backward;TGLS_101;1;2;;91;91;9212804;0;2
5/15/2025 10:49:36 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:49:39 PM;2823626;0;;L9-C15-L - WH3 (N 4349);2823626;2800163;2898037;2823619;5/15/2025 10:49:36 PM;7;00:00:02;Forward;TGLS_201;1;1;;0;0;2823619;0;1
5/15/2025 10:49:22 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:49:34 PM;9212804;0;;7N0309;9212802;9212170;9213430;79149792;5/15/2025 10:49:30 PM;69936990;00:00:04;Backward;TGLS_113;2;2;;91;91;79159036;0;0
5/15/2025 10:49:22 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:49:30 PM;79149792;0;;;79149789;79149142;79159695;79159036;5/15/2025 10:49:22 PM;9247;00:00:08;Backward;TGLS_113;1;2;;91;91;79159036;0;0
5/15/2025 10:48:49 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:49:21 PM;79159036;0;;;79159035;79149142;79159695;79149786;5/15/2025 10:48:54 PM;9249;00:00:27;Forward;TGLS_113;2;2;;91;91;9212799;0;2
5/15/2025 10:48:49 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:48:54 PM;79149786;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 10:48:49 PM;3;00:00:05;Forward;TGLS_101;1;2;;91;91;9212799;0;2
5/15/2025 10:48:43 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:48:48 PM;2823619;0;;L9-C15-R - WH3 (N 4348);2823620;2800163;2898037;2822167;5/15/2025 10:48:43 PM;1453;00:00:05;Forward;TGLS_201;1;1;;0;0;2822167;0;1
5/15/2025 10:48:26 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:48:42 PM;9212799;0;;7N0309;9212802;9212170;9213430;51536763;5/15/2025 10:48:38 PM;42323961;00:00:04;Forward;TGLS_113;2;2;;91;91;51520926;0;0
5/15/2025 10:48:26 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:48:38 PM;51536763;0;;;51536765;51537410;51520267;51520926;5/15/2025 10:48:26 PM;15839;00:00:11;Forward;TGLS_113;1;2;;91;91;51520926;0;0
5/15/2025 10:47:35 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:48:25 PM;51520926;0;;;51520927;51537410;51520267;51536761;5/15/2025 10:47:40 PM;15834;00:00:44;Backward;TGLS_113;2;2;;91;91;9212804;0;2
5/15/2025 10:47:35 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:47:40 PM;51536761;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 10:47:35 PM;2;00:00:05;Backward;TGLS_101;1;2;;91;91;9212804;0;2
5/15/2025 10:47:32 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:47:34 PM;2822167;0;;L9-C14-L - WH3 (N 4347);2822167;2800163;2898037;2822161;5/15/2025 10:47:32 PM;6;00:00:02;Forward;TGLS_201;1;1;;0;0;2822161;0;1
5/15/2025 10:47:19 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:47:31 PM;9212804;0;;7N0309;9212802;9212170;9213430;58557309;5/15/2025 10:47:27 PM;49344507;00:00:04;Backward;TGLS_113;2;2;;91;91;58566552;0;0
5/15/2025 10:47:19 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:47:27 PM;58557309;0;;;58557305;58556659;58567211;58566552;5/15/2025 10:47:19 PM;9247;00:00:08;Backward;TGLS_113;1;2;;91;91;58566552;0;0
5/15/2025 10:46:44 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:47:18 PM;58566552;0;;;58566551;58556659;58567211;58557309;5/15/2025 10:46:50 PM;9242;00:00:28;Forward;TGLS_113;2;2;;91;91;9212799;0;2
5/15/2025 10:46:44 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:46:50 PM;58557309;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 10:46:44 PM;3;00:00:05;Forward;TGLS_101;1;2;;91;91;9212799;0;2
5/15/2025 10:46:38 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:46:43 PM;2822161;0;;L9-C14-R - WH3 (N 4346);2822161;2800163;2898037;2820710;5/15/2025 10:46:38 PM;1451;00:00:05;Forward;TGLS_201;1;1;;0;0;2820710;0;1
5/15/2025 10:46:21 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:46:37 PM;9212799;0;;7N0309;9212802;9212170;9213430;51553236;5/15/2025 10:46:32 PM;42340434;00:00:04;Forward;TGLS_113;2;2;;91;91;51538346;0;0
5/15/2025 10:46:21 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:46:32 PM;51553236;0;;;51553239;51553877;51537687;51538346;5/15/2025 10:46:21 PM;14893;00:00:11;Forward;TGLS_113;1;2;;91;91;51538346;0;0
5/15/2025 10:45:32 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:46:20 PM;51538346;0;;;51538347;51553877;51537687;51553238;5/15/2025 10:45:37 PM;14891;00:00:42;Backward;TGLS_113;2;2;;91;91;9212804;0;2
5/15/2025 10:45:32 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:45:37 PM;51553238;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 10:45:32 PM;2;00:00:05;Backward;TGLS_101;1;2;;91;91;9212804;0;2
5/15/2025 10:45:28 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:45:31 PM;2820710;0;;L9-C13-L - WH3 (N 4345);2820709;2800163;2898037;2820700;5/15/2025 10:45:28 PM;9;00:00:02;Forward;TGLS_201;1;1;;0;0;2820700;0;1
5/15/2025 10:45:15 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:45:27 PM;9212804;0;;7N0309;9212802;9212170;9213430;58546493;5/15/2025 10:45:22 PM;49333691;00:00:04;Backward;TGLS_113;2;2;;91;91;58555726;0;0
5/15/2025 10:45:15 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:45:22 PM;58546493;0;;;58546490;58545823;58556386;58555726;5/15/2025 10:45:15 PM;9236;00:00:07;Backward;TGLS_113;1;2;;91;91;58555726;0;0
5/15/2025 10:44:41 PM;7S0409;(41) Move in from partial quote;(1) OK;5/15/2025 10:44:57 PM;9225302;0;;7N0409;9225303;9224730;9225928;77018562;5/15/2025 10:44:53 PM;67793259;00:00:04;Forward;TGLS_113;5;5;;99;99;9225304;0;1
5/15/2025 10:44:41 PM;7S0409;(20) Leaving;(1) OK;5/15/2025 10:44:53 PM;77018562;18502;2144874;;77018564;77018972;77009371;77018563;5/15/2025 10:44:51 PM;1;00:00:02; ;TGLS_223;4;5;;99;99;9225304;1;1
5/15/2025 10:44:41 PM;7S0409;(31) Move partial;(21) OK silent warning;5/15/2025 10:44:51 PM;77018563;18502;2144874;;77018564;77018972;77009371;77018946;5/15/2025 10:44:46 PM;382;00:00:04;Backward;TGLS_213;3;5;;99;99;9225304;1;1
5/15/2025 10:44:41 PM;7S0409;(51) Move out partial;(1) OK;5/15/2025 10:44:46 PM;77018946;18502;2144874;7N0409;9225303;9224730;9225928;9225303;5/15/2025 10:44:45 PM;0;00:00:01;Backward;TGLS_203;2;5;;99;99;9225304;1;1
5/15/2025 10:44:41 PM;7S0409;(10) Taking;(1) OK;5/15/2025 10:44:45 PM;9225303;18502;2144874;7N0409;9225303;9224730;9225928;9225304;5/15/2025 10:44:41 PM;1;00:00:03; ;TGLS_107;1;5;;99;99;9225304;1;1
5/15/2025 10:44:40 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:45:14 PM;58555726;0;;;58555726;58545823;58556386;58546482;5/15/2025 10:44:45 PM;9244;00:00:28;Forward;TGLS_113;2;2;;91;91;9212800;0;2
5/15/2025 10:44:40 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:44:45 PM;58546482;0;;7N0309;9212802;9212170;9213430;9212800;5/15/2025 10:44:40 PM;2;00:00:05;Forward;TGLS_101;1;2;;91;91;9212800;0;2
5/15/2025 10:44:34 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:44:40 PM;2820700;0;;L9-C13-R - WH3 (N 4344);2820701;2800163;2898037;2819248;5/15/2025 10:44:34 PM;1453;00:00:05;Forward;TGLS_201;1;1;;0;0;2819248;0;1
5/15/2025 10:44:16 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:44:32 PM;9212800;0;;7N0309;9212802;9212170;9213430;51570672;5/15/2025 10:44:28 PM;42357870;00:00:04;Forward;TGLS_113;2;2;;91;91;51554832;0;0
5/15/2025 10:44:16 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:44:28 PM;51570672;0;;;51570676;51571317;51554173;51554832;5/15/2025 10:44:16 PM;15844;00:00:11;Forward;TGLS_113;1;2;;91;91;51554832;0;0
5/15/2025 10:43:32 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:44:40 PM;3830848;18502;2144874;L9-C20-R - WH4 (N 4485);3830847;3800078;3897981;3802988;5/15/2025 10:44:23 PM;27859;00:00:16;Forward;TGLS_202;4;4;;0;0;3887783;1;1
5/15/2025 10:43:32 PM;7N0409;(60) Positioning with chains;(1) OK;5/15/2025 10:44:23 PM;3802988;0;;L9-C20-R - WH4 (N 4485);3830847;3800078;3897981;3802988;5/15/2025 10:44:12 PM;27859;00:00:11;Backward;TGLS_202;3;4;;0;0;3887783;0;1
5/15/2025 10:43:32 PM;7N0409;(10) Taking with chain;(1) OK;5/15/2025 10:44:12 PM;3802988;18502;2144874;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;5/15/2025 10:44:04 PM;1;00:00:07;Forward;TGLS_201;2;4;;0;0;3887783;1;1
5/15/2025 10:43:32 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:44:04 PM;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3887783;5/15/2025 10:43:32 PM;84796;00:00:32;Backward;TGLS_201;1;4;;0;0;3887783;0;1
5/15/2025 10:43:24 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:44:15 PM;51554832;0;;;51554833;51571317;51554173;51570677;5/15/2025 10:43:30 PM;15844;00:00:45;Backward;TGLS_113;2;2;;91;91;9212804;0;2
5/15/2025 10:43:24 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:43:30 PM;51570677;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 10:43:24 PM;2;00:00:05;Backward;TGLS_101;1;2;;91;91;9212804;0;2
5/15/2025 10:43:20 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:43:23 PM;2819248;0;;L9-C12-L - WH3 (N 4343);2819248;2800163;2898037;2819241;5/15/2025 10:43:20 PM;7;00:00:02;Forward;TGLS_201;1;1;;0;0;2819241;0;1
5/15/2025 10:43:06 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:43:18 PM;9212804;0;;7N0309;9212802;9212170;9213430;58535694;5/15/2025 10:43:14 PM;49322892;00:00:04;Backward;TGLS_113;2;2;;92;91;58544933;0;0
5/15/2025 10:43:06 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:43:14 PM;58535694;0;;;58535690;58535023;58545592;58544933;5/15/2025 10:43:06 PM;9243;00:00:08;Backward;TGLS_113;1;2;;92;91;58544933;0;0
5/15/2025 10:42:31 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:43:05 PM;58544933;0;;;58544932;58535023;58545592;58535688;5/15/2025 10:42:37 PM;9244;00:00:28;Forward;TGLS_113;2;2;;92;92;9212800;0;2
5/15/2025 10:42:31 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:42:37 PM;58535688;0;;7N0309;9212802;9212170;9213430;9212800;5/15/2025 10:42:31 PM;2;00:00:05;Forward;TGLS_101;1;2;;92;92;9212800;0;2
5/15/2025 10:42:25 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:42:30 PM;2819241;0;;L9-C12-R - WH3 (N 4342);2819242;2800163;2898037;2817790;5/15/2025 10:42:25 PM;1452;00:00:05;Forward;TGLS_201;1;1;;0;0;2817790;0;1
5/15/2025 10:42:24 PM;7S0409;(41) Move in from partial quote;(1) OK;5/15/2025 10:42:40 PM;9225304;0;;7N0409;9225303;9224730;9225928;77112273;5/15/2025 10:42:36 PM;67886970;00:00:04;Backward;TGLS_113;5;5;;100;100;9225304;0;1
5/15/2025 10:42:24 PM;7S0409;(20) Leaving;(1) OK;5/15/2025 10:42:36 PM;77112273;18358;2125873;;77112270;77111819;77128999;77112273;5/15/2025 10:42:33 PM;3;00:00:02; ;TGLS_233;4;5;;100;100;9225304;1;1
5/15/2025 10:42:24 PM;7S0409;(31) Move partial;(21) OK silent warning;5/15/2025 10:42:33 PM;77112273;18358;2125873;;77112270;77111819;77128999;77111816;5/15/2025 10:42:29 PM;454;00:00:04;Forward;TGLS_213;3;5;;100;100;9225304;1;1
5/15/2025 10:42:24 PM;7S0409;(51) Move out partial;(1) OK;5/15/2025 10:42:29 PM;77111816;18358;2125873;7N0409;9225303;9224730;9225928;9225304;5/15/2025 10:42:27 PM;1;00:00:01;Forward;TGLS_203;2;5;;100;100;9225304;1;1
5/15/2025 10:42:24 PM;7S0409;(10) Taking;(1) OK;5/15/2025 10:42:27 PM;9225304;18358;2125873;7N0409;9225303;9224730;9225928;9225304;5/15/2025 10:42:24 PM;1;00:00:03; ;TGLS_107;1;5;;100;100;9225304;1;1
5/15/2025 10:42:08 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:42:24 PM;9212800;0;;7N0309;9212802;9212170;9213430;51588082;5/15/2025 10:42:20 PM;42375280;00:00:04;Forward;TGLS_113;2;2;;92;92;51572240;0;0
5/15/2025 10:42:08 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:42:20 PM;51588082;0;;;51588084;51588730;51571579;51572240;5/15/2025 10:42:08 PM;15844;00:00:11;Forward;TGLS_113;1;2;;92;92;51572240;0;0
5/15/2025 10:41:33 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:42:23 PM;3887784;18358;2125873;L9-C59-R - WH4 (N 4562);3887782;3800078;3897981;3802987;5/15/2025 10:41:49 PM;84795;00:00:33;Forward;TGLS_202;4;4;;0;0;3802991;1;1
5/15/2025 10:41:33 PM;7N0409;(60) Positioning with chains;(1) OK;5/15/2025 10:41:49 PM;3802987;0;;L9-C59-R - WH4 (N 4562);3887782;3800078;3897981;3802986;5/15/2025 10:41:41 PM;84796;00:00:08;Forward;TGLS_202;3;4;;0;0;3802991;0;1
5/15/2025 10:41:33 PM;7N0409;(10) Taking with chain;(1) OK;5/15/2025 10:41:41 PM;3802986;18358;2125873;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;5/15/2025 10:41:35 PM;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3802991;1;1
5/15/2025 10:41:33 PM;7N0409;(30) Move;(1) OK;5/15/2025 10:41:35 PM;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802991;5/15/2025 10:41:33 PM;4;00:00:02;Backward;TGLS_201;1;4;;0;0;3802991;0;1
5/15/2025 10:41:16 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 10:42:07 PM;51572240;0;;;51572239;51588730;51571579;51588082;5/15/2025 10:41:22 PM;15843;00:00:45;Backward;TGLS_113;2;2;;92;92;9212805;0;2
5/15/2025 10:41:16 PM;7S0309;(50) Move out;(1) OK;5/15/2025 10:41:22 PM;51588082;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 10:41:16 PM;3;00:00:05;Backward;TGLS_101;1;2;;92;92;9212805;0;2
5/15/2025 10:41:13 PM;7N0309;(30) Move;(1) OK;5/15/2025 10:41:15 PM;2817789;0;;L9-C11-L - WH3 (N 4341);2817790;2800163;2898037;2817786;5/15/2025 10:41:13 PM;4;00:00:02;Forward;TGLS_201;1;1;;0;0;2817786;0;1
5/15/2025 10:40:59 PM;7S0309;(40) Move in;(1) OK;5/15/2025 10:41:11 PM;9212805;0;;7N0309;9212802;9212170;9213430;58524906;5/15/2025 10:41:07 PM;49312104;00:00:04;Backward;TGLS_113;2;2;;92;92;58534145;0;0
5/15/2025 10:40:59 PM;7S0309;(30) Move;(1) OK;5/15/2025 10:41:07 PM;58524906;0;;;58524905;58524261;58534803;58534145;5/15/2025 10:40:59 PM;9240;00:00:08;Backward;TGLS_113;1;2;;92;92;58534145;0;0
