ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC;Parametri
3;2025-05-15 23:50:19;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:50:52;58866673;0;;;58866673;58856788;58867333;58857432;2025-05-15 23:50:24;9241;00:00:27;Forward;TGLS_113;2;2;;84;84;9212799;0;2
3;2025-05-15 23:50:19;7S0309;(50) Uscita;(1) OK;2025-05-15 23:50:24;58857432;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:50:19;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
3;2025-05-15 23:50:13;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:50:18;2868866;0;;L9-C46-L - WH3 (N 4410);2868866;2800163;2898037;2867405;2025-05-15 23:50:13;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2867405;0;1
3;2025-05-15 23:49:56;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:50:12;9212799;0;;7N0309;9212802;9212170;9213430;50870782;2025-05-15 23:50:08;41657980;00:00:04;Forward;TGLS_113;2;2;;84;84;50854933;0;0
3;2025-05-15 23:49:56;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:50:08;50870782;0;;;50870786;50871427;50854276;50854933;2025-05-15 23:49:56;15853;00:00:11;Forward;TGLS_113;1;2;;84;84;50854933;0;0
3;2025-05-15 23:49:05;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:49:55;50854933;0;;;50854936;50871427;50854276;50870781;2025-05-15 23:49:10;15845;00:00:45;Backward;TGLS_113;2;2;;84;84;9212805;0;2
3;2025-05-15 23:49:05;7S0309;(50) Uscita;(1) OK;2025-05-15 23:49:10;50870781;0;;7N0309;9212802;9212170;9213430;9212805;2025-05-15 23:49:05;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
3;2025-05-15 23:48:51;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:49:03;9212805;0;;7N0309;9212802;9212170;9213430;58846532;2025-05-15 23:48:59;49633730;00:00:04;Backward;TGLS_113;2;2;;84;84;58855759;0;0
3;2025-05-15 23:48:51;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:48:59;58846532;0;;;58846530;58845880;58856421;58855759;2025-05-15 23:48:51;9229;00:00:08;Backward;TGLS_113;1;2;;84;84;58855759;0;0
3;2025-05-15 23:48:18;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:48:50;58855759;0;;;58855761;58845880;58856421;58846522;2025-05-15 23:48:23;9239;00:00:26;Forward;TGLS_113;2;2;;84;84;9212799;0;2
3;2025-05-15 23:48:18;7S0309;(50) Uscita;(1) OK;2025-05-15 23:48:23;58846522;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:48:18;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
3;2025-05-15 23:48:12;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:48:17;2867405;0;;L9-C45-R - WH3 (N 4407);2867406;2800163;2898037;2865945;2025-05-15 23:48:12;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2865945;0;1
3;2025-05-15 23:47:55;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:48:10;9212799;0;;7N0309;9212802;9212170;9213430;50888269;2025-05-15 23:48:06;41675467;00:00:04;Forward;TGLS_113;2;2;;84;84;50872417;0;0
3;2025-05-15 23:47:55;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:48:06;50888269;0;;;50888271;50888904;50871759;50872417;2025-05-15 23:47:55;15854;00:00:11;Forward;TGLS_113;1;2;;84;84;50872417;0;0
3;2025-05-15 23:47:04;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:47:54;50872417;0;;;50872419;50888904;50871759;50888255;2025-05-15 23:47:09;15836;00:00:45;Backward;TGLS_113;2;2;;84;84;9212805;0;2
3;2025-05-15 23:47:04;7S0309;(50) Uscita;(1) OK;2025-05-15 23:47:09;50888255;0;;7N0309;9212802;9212170;9213430;9212805;2025-05-15 23:47:04;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
3;2025-05-15 23:46:50;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:47:02;9212805;0;;7N0309;9212802;9212170;9213430;58835726;2025-05-15 23:46:58;49622924;00:00:04;Backward;TGLS_113;2;2;;84;84;58844951;0;0
3;2025-05-15 23:46:50;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:46:58;58835726;0;;;58835722;58835080;58845611;58844951;2025-05-15 23:46:50;9229;00:00:07;Backward;TGLS_113;1;2;;84;84;58844951;0;0
3;2025-05-15 23:46:16;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:46:49;58844951;0;;;58844951;58835080;58845611;58835725;2025-05-15 23:46:22;9226;00:00:27;Forward;TGLS_113;2;2;;84;84;9212799;0;2
3;2025-05-15 23:46:16;7S0309;(50) Uscita;(1) OK;2025-05-15 23:46:22;58835725;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:46:16;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
3;2025-05-15 23:46:11;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:46:16;2865944;0;;L9-C44-R - WH3 (N 4405);2865945;2800163;2898037;2864487;2025-05-15 23:46:11;1458;00:00:05;Forward;TGLS_201;1;1;;0;0;2864487;0;1
3;2025-05-15 23:45:54;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:46:08;9212799;0;;7N0309;9212802;9212170;9213430;60946713;2025-05-15 23:46:05;51733911;00:00:03;Forward;TGLS_113;2;2;;84;84;60931830;0;0
3;2025-05-15 23:45:54;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:46:05;60946713;0;;;60946715;60947355;60931171;60931830;2025-05-15 23:45:54;14885;00:00:11;Forward;TGLS_113;1;2;;84;84;60931830;0;0
3;2025-05-15 23:45:05;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:45:53;60931830;0;;;60931831;60947355;60931171;60946716;2025-05-15 23:45:11;14885;00:00:42;Backward;TGLS_113;2;2;;85;84;9212805;0;2
3;2025-05-15 23:45:05;7S0309;(50) Uscita;(1) OK;2025-05-15 23:45:11;60946716;0;;7N0309;9212802;9212170;9213430;9212805;2025-05-15 23:45:05;3;00:00:05;Backward;TGLS_101;1;2;;85;85;9212805;0;2
3;2025-05-15 23:44:52;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:45:04;9212805;0;;7N0309;9212802;9212170;9213430;50889881;2025-05-15 23:45:00;41677079;00:00:04;Backward;TGLS_113;2;2;;85;85;50899119;0;0
3;2025-05-15 23:44:52;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:45:00;50889881;0;;;50889879;50889231;50899779;50899119;2025-05-15 23:44:52;9240;00:00:08;Backward;TGLS_113;1;2;;85;85;50899119;0;0
3;2025-05-15 23:44:18;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:44:52;50899119;0;;;50899119;50889231;50899779;50889867;2025-05-15 23:44:24;9252;00:00:28;Forward;TGLS_113;2;2;;85;85;9212799;0;2
3;2025-05-15 23:44:18;7S0309;(50) Uscita;(1) OK;2025-05-15 23:44:24;50889867;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:44:18;3;00:00:05;Forward;TGLS_101;1;2;;85;85;9212799;0;2
3;2025-05-15 23:44:12;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:44:17;2864486;0;;L9-C43-L - WH3 (N 4404);2864487;2800163;2898037;2863027;2025-05-15 23:44:12;1460;00:00:05;Forward;TGLS_201;1;1;;0;0;2863027;0;1
3;2025-05-15 23:43:54;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:44:10;9212799;0;;7N0309;9212802;9212170;9213430;60930238;2025-05-15 23:44:06;51717436;00:00:04;Forward;TGLS_113;2;2;;85;85;60914415;0;0
3;2025-05-15 23:43:54;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:44:06;60930238;0;;;60930242;60930879;60913757;60914415;2025-05-15 23:43:54;15827;00:00:12;Forward;TGLS_113;1;2;;85;85;60914415;0;0
3;2025-05-15 23:43:03;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:43:54;60914415;0;;;60914417;60930879;60913757;60930226;2025-05-15 23:43:08;15809;00:00:45;Backward;TGLS_113;2;2;;85;85;9212804;0;2
3;2025-05-15 23:43:03;7S0309;(50) Uscita;(1) OK;2025-05-15 23:43:08;60930226;0;;7N0309;9212802;9212170;9213430;9212804;2025-05-15 23:43:03;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
3;2025-05-15 23:42:50;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:43:02;9212804;0;;7N0309;9212802;9212170;9213430;60903714;2025-05-15 23:42:58;51690912;00:00:04;Backward;TGLS_113;2;2;;85;85;60912933;0;0
3;2025-05-15 23:42:50;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:42:58;60903714;0;;;60903711;60903044;60913594;60912933;2025-05-15 23:42:50;9222;00:00:08;Backward;TGLS_113;1;2;;85;85;60912933;0;0
3;2025-05-15 23:42:16;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:42:49;60912933;0;;;60912934;60903044;60913594;60903708;2025-05-15 23:42:21;9226;00:00:27;Forward;TGLS_113;2;2;;85;85;9212799;0;2
3;2025-05-15 23:42:16;7S0309;(50) Uscita;(1) OK;2025-05-15 23:42:21;60903708;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:42:16;3;00:00:05;Forward;TGLS_101;1;2;;85;85;9212799;0;2
3;2025-05-15 23:42:13;7N0409;(30) Spostamento;(1) OK;2025-05-15 23:42:37;3802992;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3858586;2025-05-15 23:42:13;55596;00:00:24;Backward;TGLS_201;1;1;;0;0;3858586;0;1
3;2025-05-15 23:42:10;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:42:15;2863026;0;;L9-C42-R - WH3 (N 4401);2863027;2800163;2898037;2861566;2025-05-15 23:42:10;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2861566;0;1
3;2025-05-15 23:41:53;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:42:09;9212799;0;;7N0309;9212802;9212170;9213430;60981618;2025-05-15 23:42:05;51768816;00:00:04;Forward;TGLS_113;2;2;;85;85;60965786;0;0
3;2025-05-15 23:41:53;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:42:05;60981618;0;;;60981622;60982256;60965125;60965786;2025-05-15 23:41:53;15836;00:00:11;Forward;TGLS_113;1;2;;85;85;60965786;0;0
3;2025-05-15 23:41:02;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:41:53;60965786;0;;;60965785;60982256;60965125;60981615;2025-05-15 23:41:08;15830;00:00:44;Backward;TGLS_113;2;2;;85;85;9212804;0;2
3;2025-05-15 23:41:02;7S0309;(50) Uscita;(1) OK;2025-05-15 23:41:08;60981615;0;;7N0309;9212802;9212170;9213430;9212804;2025-05-15 23:41:02;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
3;2025-05-15 23:40:54;7S0309;(41) Ingresso da quota parziale;(1) OK;2025-05-15 23:41:00;9212804;0;;7N0309;9212802;9212170;9213430;58824376;2025-05-15 23:40:54;49611574;00:00:05;Backward;TGLS_113;1;1;;85;85;58824376;0;0
3;2025-05-15 23:40:31;7S0309;(30) Spostamento;;2025-05-15 23:40:53;-1;0;;;58834127;58824261;58834787;58824317;2025-05-15 23:40:53;9810;00:00:00;Forward;TGLS_113;2;2;;85;85;9212799;0;2
3;2025-05-15 23:40:31;7S0309;(50) Uscita;(213) Invalid encoder value;2025-05-15 23:40:53;58824317;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:40:31;3;00:00:22;Forward;TGLS_101;1;2;;85;85;9212799;0;2
3;2025-05-15 23:40:25;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:40:30;2861566;0;;L9-C41-R - WH3 (N 4399);2861566;2800163;2898037;2860109;2025-05-15 23:40:25;1457;00:00:05;Forward;TGLS_201;1;1;;0;0;2860109;0;1
3;2025-05-15 23:40:08;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:40:25;9212799;0;;7N0309;9212802;9212170;9213430;91241705;2025-05-15 23:40:20;82028903;00:00:04;Forward;TGLS_113;2;2;;85;85;91225783;0;0
3;2025-05-15 23:40:08;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:40:20;91241705;0;;;91241709;91242349;91225184;91225783;2025-05-15 23:40:08;15926;00:00:12;Forward;TGLS_113;1;2;;85;85;91225783;0;0
3;2025-05-15 23:39:17;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:40:08;91225783;0;;;91225784;91242349;91225184;91241705;2025-05-15 23:39:22;15921;00:00:45;Backward;TGLS_113;2;2;;85;85;9212804;0;2
3;2025-05-15 23:39:17;7S0309;(50) Uscita;(1) OK;2025-05-15 23:39:22;91241705;0;;7N0309;9212802;9212170;9213430;9212804;2025-05-15 23:39:17;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
3;2025-05-15 23:39:14;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:39:16;2860109;0;;L9-C40-L - WH3 (N 4398);2860110;2800163;2898037;2860106;2025-05-15 23:39:14;4;00:00:02;Forward;TGLS_201;1;1;;0;0;2860106;0;1
