ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC;Parametri
3;2025-05-13 04:45:25;7S0309;(20) Deposito;(1) OK;2025-05-13 04:45:59;9212806;29410;2128690;7N0309;9212802;9212170;9213430;9212806;2025-05-13 04:45:56;4;00:00:02; ;TGLS_203;6;6;;93;93;9212806;1;1
3;2025-05-13 04:45:25;7S0309;(40) Ingresso;(1) OK;2025-05-13 04:45:56;9212806;29410;2128690;7N0309;9212802;9212170;9213430;50917992;2025-05-13 04:45:50;41705190;00:00:06;Backward;TGLS_213;5;6;;93;93;9212806;1;1
3;2025-05-13 04:45:25;7S0309;(30) Spostamento;(1) OK;2025-05-13 04:45:50;50917992;29410;2128690;;50917987;50917338;50927867;50926259;2025-05-13 04:45:41;8272;00:00:09;Backward;TGLS_233;4;6;;93;93;9212806;1;1
3;2025-05-13 04:45:25;7S0309;(10) Prelievo;(1) OK;2025-05-13 04:45:41;50926259;29410;2128690;;50926261;50917338;50927867;50926260;2025-05-13 04:45:38;1;00:00:02; ;TGLS_134;3;6;;93;93;9212806;1;1
3;2025-05-13 04:45:25;7S0309;(30) Spostamento;(1) OK;2025-05-13 04:45:38;50926260;29410;2128690;;50926261;50917338;50927867;50917986;2025-05-13 04:45:30;8275;00:00:07;Forward;TGLS_103;2;6;;93;93;9212806;1;1
3;2025-05-13 04:45:25;7S0309;(50) Uscita;(1) OK;2025-05-13 04:45:30;50917986;0;;7N0309;9212802;9212170;9213430;9212806;2025-05-13 04:45:25;4;00:00:05;Forward;TGLS_101;1;6;;93;93;9212806;0;1
3;2025-05-13 04:45:08;7N0309;(30) Spostamento;(1) OK;2025-05-13 04:45:24;2876160;0;;L9-C51-R - WH3 (N 4419);2876159;2800163;2898037;2848432;2025-05-13 04:45:08;27727;00:00:15;Forward;TGLS_201;1;1;;0;0;2848432;0;1
3;2025-05-13 04:44:03;7S0309;(41) Ingresso da quota parziale;(1) OK;2025-05-13 04:44:20;9212806;0;;7N0309;9212802;9212170;9213430;58746048;2025-05-13 04:44:16;49533246;00:00:04;Backward;TGLS_113;5;5;;93;93;9212805;0;1
3;2025-05-13 04:44:03;7S0309;(20) Deposito;(1) OK;2025-05-13 04:44:16;58746048;32634;2088644;;58746047;58745611;58756148;58746047;2025-05-13 04:44:13;0;00:00:02; ;TGLS_233;4;5;;93;93;9212805;1;1
3;2025-05-13 04:44:03;7S0309;(31) Movimento parziale;(21) OK silent warning;2025-05-13 04:44:13;58746047;32634;2088644;;58746047;58745611;58756148;58745617;2025-05-13 04:44:09;430;00:00:04;Forward;TGLS_213;3;5;;93;93;9212805;1;1
3;2025-05-13 04:44:03;7S0309;(51) Uscita parziale;(1) OK;2025-05-13 04:44:09;58745617;32634;2088644;7N0309;9212802;9212170;9213430;9212805;2025-05-13 04:44:06;3;00:00:02;Forward;TGLS_203;2;5;;93;93;9212805;1;1
3;2025-05-13 04:44:03;7S0309;(10) Prelievo;(1) OK;2025-05-13 04:44:06;9212805;32634;2088644;7N0309;9212802;9212170;9213430;9212805;2025-05-13 04:44:03;3;00:00:03; ;TGLS_107;1;5;;93;93;9212805;1;1
3;2025-05-13 04:42:48;7N0309;(30) Spostamento;(1) OK;2025-05-13 04:44:02;2848432;32634;2088644;L9-C32-L - WH3 (N 4383);2848431;2800163;2898037;2803069;2025-05-13 04:43:41;45362;00:00:21;Forward;TGLS_202;4;4;;0;0;2883458;1;1
3;2025-05-13 04:42:48;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 04:43:40;2803069;0;;L9-C32-L - WH3 (N 4383);2848431;2800163;2898037;2803069;2025-05-13 04:43:27;45362;00:00:13;Forward;TGLS_202;3;4;;0;0;2883458;0;1
3;2025-05-13 04:42:48;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 04:43:27;2803069;32634;2088644;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2803069;2025-05-13 04:43:20;1;00:00:07;Backward;TGLS_201;2;4;;0;0;2883458;1;1
3;2025-05-13 04:42:48;7N0309;(30) Spostamento;(1) OK;2025-05-13 04:43:20;2803069;0;;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2883458;2025-05-13 04:42:48;80390;00:00:31;Backward;TGLS_201;1;4;;0;0;2883458;0;1
3;2025-05-13 04:42:35;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:43:06;9225305;0;;7N0409;9225303;9224730;9225928;90751674;2025-05-13 04:43:01;81526371;00:00:04;Backward;TGLS_113;6;6;;89;89;9225301;0;1
3;2025-05-13 04:42:35;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:43:01;90751674;0;;;90751670;90751027;90768197;90758123;2025-05-13 04:42:56;6453;00:00:05;Backward;TGLS_113;5;6;;89;89;9225301;0;1
3;2025-05-13 04:42:35;7S0409;(20) Deposito;(1) OK;2025-05-13 04:42:56;90758123;27130;2113126;;90758123;90751027;90768197;90758123;2025-05-13 04:42:54;0;00:00:01; ;TGLS_233;4;6;;89;89;9225301;1;1
3;2025-05-13 04:42:35;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:42:54;90758123;27130;2113126;;90758123;90751027;90768197;90751664;2025-05-13 04:42:43;6459;00:00:10;Forward;TGLS_213;3;6;;89;89;9225301;1;1
3;2025-05-13 04:42:35;7S0409;(50) Uscita;(1) OK;2025-05-13 04:42:43;90751664;27130;2113126;7N0409;9225303;9224730;9225928;9225301;2025-05-13 04:42:38;2;00:00:04;Forward;TGLS_203;2;6;;89;89;9225301;1;1
3;2025-05-13 04:42:35;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:42:38;9225301;27130;2113126;7N0409;9225303;9224730;9225928;9225301;2025-05-13 04:42:35;2;00:00:03; ;TGLS_107;1;6;;89;89;9225301;1;1
3;2025-05-13 04:41:38;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:42:33;3848364;27130;2113126;L9-C32-R - WH4 (N 4509);3848363;3800078;3897981;3802988;2025-05-13 04:42:11;45375;00:00:22;Forward;TGLS_202;4;4;;0;0;3835228;1;1
3;2025-05-13 04:41:38;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:42:11;3802988;0;;L9-C32-R - WH4 (N 4509);3848363;3800078;3897981;3802987;2025-05-13 04:42:02;45376;00:00:09;Forward;TGLS_202;3;4;;0;0;3835228;0;1
3;2025-05-13 04:41:38;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:42:02;3802987;27130;2113126;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:41:55;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3835228;1;1
3;2025-05-13 04:41:38;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:41:55;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3835228;2025-05-13 04:41:38;32241;00:00:16;Backward;TGLS_201;1;4;;0;0;3835228;0;1
3;2025-05-13 04:39:14;7S0309;(40) Ingresso;(1) OK;2025-05-13 04:39:44;9212804;0;;7N0309;9212802;9212170;9213430;50950898;2025-05-13 04:39:40;41738096;00:00:04;Backward;TGLS_113;6;6;;93;93;9212806;0;1
3;2025-05-13 04:39:14;7S0309;(30) Spostamento;(1) OK;2025-05-13 04:39:40;50950898;0;;;50950895;50950247;50960796;50954430;2025-05-13 04:39:34;3535;00:00:05;Backward;TGLS_113;5;6;;93;93;9212806;0;1
3;2025-05-13 04:39:14;7S0309;(20) Deposito;(1) OK;2025-05-13 04:39:34;50954430;9847;2151275;;50954429;50950247;50960796;50954430;2025-05-13 04:39:32;1;00:00:02; ;TGLS_233;4;6;;93;93;9212806;1;1
3;2025-05-13 04:39:14;7S0309;(30) Spostamento;(1) OK;2025-05-13 04:39:32;50954430;9847;2151275;;50954429;50950247;50960796;50950895;2025-05-13 04:39:23;3534;00:00:08;Forward;TGLS_213;3;6;;93;93;9212806;1;1
3;2025-05-13 04:39:14;7S0309;(50) Uscita;(1) OK;2025-05-13 04:39:23;50950895;9847;2151275;7N0309;9212802;9212170;9213430;9212806;2025-05-13 04:39:17;4;00:00:06;Forward;TGLS_203;2;6;;93;93;9212806;1;1
3;2025-05-13 04:39:14;7S0309;(10) Prelievo;(1) OK;2025-05-13 04:39:17;9212806;9847;2151275;7N0309;9212802;9212170;9213430;9212806;2025-05-13 04:39:14;4;00:00:03; ;TGLS_107;1;6;;93;93;9212806;1;1
3;2025-05-13 04:38:21;7N0309;(30) Spostamento;(1) OK;2025-05-13 04:39:14;2883459;9847;2151275;L9-C56-R - WH3 (N 4429);2883458;2800163;2898037;2803068;2025-05-13 04:38:41;80390;00:00:32;Forward;TGLS_202;3;3;;0;0;2803068;1;1
3;2025-05-13 04:38:21;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 04:38:41;2803068;0;;L9-C56-R - WH3 (N 4429);2883458;2800163;2898037;2803068;2025-05-13 04:38:28;80390;00:00:12;Forward;TGLS_202;2;3;;0;0;2803068;0;1
3;2025-05-13 04:38:21;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 04:38:28;2803068;9847;2151275;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2803068;2025-05-13 04:38:21;0;00:00:07;Backward;TGLS_201;1;3;;0;0;2803068;1;1
3;2025-05-13 04:36:37;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:37:06;9225300;0;;7N0409;9225303;9224730;9225928;77048422;2025-05-13 04:37:02;67823119;00:00:04;Forward;TGLS_113;6;6;;90;90;9225300;0;1
3;2025-05-13 04:36:37;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:37:02;77048422;0;;;77048426;77049066;77039476;77042971;2025-05-13 04:36:57;5455;00:00:04;Forward;TGLS_113;5;6;;90;90;9225300;0;1
3;2025-05-13 04:36:37;7S0409;(20) Deposito;(1) OK;2025-05-13 04:36:57;77042971;21057;2141788;;77042970;77049066;77039476;77042971;2025-05-13 04:36:54;1;00:00:02; ;TGLS_223;4;6;;90;90;9225300;1;1
3;2025-05-13 04:36:37;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:36:54;77042971;21057;2141788;;77042970;77049066;77039476;77048410;2025-05-13 04:36:45;5440;00:00:09;Backward;TGLS_213;3;6;;90;90;9225300;1;1
3;2025-05-13 04:36:37;7S0409;(50) Uscita;(1) OK;2025-05-13 04:36:45;77048410;21057;2141788;7N0409;9225303;9224730;9225928;9225300;2025-05-13 04:36:40;3;00:00:04;Backward;TGLS_203;2;6;;90;90;9225300;1;1
3;2025-05-13 04:36:37;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:36:40;9225300;21057;2141788;7N0409;9225303;9224730;9225928;9225300;2025-05-13 04:36:37;3;00:00:03; ;TGLS_107;1;6;;90;90;9225300;1;1
3;2025-05-13 04:35:43;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:36:36;3835230;21057;2141788;L9-C23-L - WH4 (N 4492);3835228;3800078;3897981;3802988;2025-05-13 04:36:19;32240;00:00:17;Forward;TGLS_202;4;4;;0;0;3835228;1;1
3;2025-05-13 04:35:43;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:36:19;3802988;0;;L9-C23-L - WH4 (N 4492);3835228;3800078;3897981;3802988;2025-05-13 04:36:07;32240;00:00:11;Backward;TGLS_202;3;4;;0;0;3835228;0;1
3;2025-05-13 04:35:43;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:36:07;3802988;21057;2141788;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802989;2025-05-13 04:36:00;2;00:00:07;Forward;TGLS_201;2;4;;0;0;3835228;1;1
3;2025-05-13 04:35:43;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:36:00;3802989;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3835228;2025-05-13 04:35:43;32241;00:00:16;Backward;TGLS_201;1;4;;0;0;3835228;0;1
3;2025-05-13 04:31:50;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:32:20;9225300;0;;7N0409;9225303;9224730;9225928;77048423;2025-05-13 04:32:16;67823120;00:00:04;Forward;TGLS_113;6;6;;90;90;9225300;0;1
3;2025-05-13 04:31:50;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:32:16;77048423;0;;;77048426;77049066;77039476;77042026;2025-05-13 04:32:11;6400;00:00:05;Forward;TGLS_113;5;6;;90;90;9225300;0;1
3;2025-05-13 04:31:50;7S0409;(20) Deposito;(1) OK;2025-05-13 04:32:11;77042026;27948;2141881;;77042025;77049066;77039476;77042026;2025-05-13 04:32:08;1;00:00:02; ;TGLS_223;4;6;;90;90;9225300;1;1
3;2025-05-13 04:31:50;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:32:08;77042026;27948;2141881;;77042025;77049066;77039476;77048411;2025-05-13 04:31:58;6386;00:00:09;Backward;TGLS_213;3;6;;90;90;9225300;1;1
3;2025-05-13 04:31:50;7S0409;(50) Uscita;(1) OK;2025-05-13 04:31:58;77048411;27948;2141881;7N0409;9225303;9224730;9225928;9225300;2025-05-13 04:31:53;3;00:00:04;Backward;TGLS_203;2;6;;90;90;9225300;1;1
3;2025-05-13 04:31:50;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:31:53;9225300;27948;2141881;7N0409;9225303;9224730;9225928;9225300;2025-05-13 04:31:50;3;00:00:03; ;TGLS_107;1;6;;90;90;9225300;1;1
3;2025-05-13 04:30:53;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:31:49;3835229;27948;2141881;L9-C23-L - WH4 (N 4492);3835228;3800078;3897981;3802988;2025-05-13 04:31:31;32240;00:00:18;Forward;TGLS_202;4;4;;0;0;3848367;1;1
3;2025-05-13 04:30:53;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:31:31;3802988;0;;L9-C23-L - WH4 (N 4492);3835228;3800078;3897981;3802988;2025-05-13 04:31:20;32240;00:00:11;Backward;TGLS_202;3;4;;0;0;3848367;0;1
3;2025-05-13 04:30:53;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:31:20;3802988;27948;2141881;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:31:14;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3848367;1;1
3;2025-05-13 04:30:53;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:31:14;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3848367;2025-05-13 04:30:53;45380;00:00:21;Backward;TGLS_201;1;4;;0;0;3848367;0;1
3;2025-05-13 04:29:26;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:29:57;9225300;0;;7N0409;9225303;9224730;9225928;76928151;2025-05-13 04:29:52;67702848;00:00:04;Forward;TGLS_113;6;6;;90;90;9225305;0;1
3;2025-05-13 04:29:26;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:29:52;76928151;0;;;76928152;76928792;76919207;76921781;2025-05-13 04:29:48;6371;00:00:04;Forward;TGLS_113;5;6;;90;90;9225305;0;1
3;2025-05-13 04:29:26;7S0409;(20) Deposito;(1) OK;2025-05-13 04:29:48;76921781;26052;2149942;;76921779;76928792;76919207;76921780;2025-05-13 04:29:45;1;00:00:02; ;TGLS_223;4;6;;90;90;9225305;1;1
3;2025-05-13 04:29:26;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:29:45;76921780;26052;2149942;;76921779;76928792;76919207;76928151;2025-05-13 04:29:35;6372;00:00:09;Backward;TGLS_213;3;6;;90;90;9225305;1;1
3;2025-05-13 04:29:26;7S0409;(50) Uscita;(1) OK;2025-05-13 04:29:35;76928151;26052;2149942;7N0409;9225303;9224730;9225928;9225305;2025-05-13 04:29:30;2;00:00:05;Backward;TGLS_203;2;6;;90;90;9225305;1;1
3;2025-05-13 04:29:26;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:29:30;9225305;26052;2149942;7N0409;9225303;9224730;9225928;9225305;2025-05-13 04:29:26;2;00:00:03; ;TGLS_107;1;6;;90;90;9225305;1;1
3;2025-05-13 04:28:42;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:29:25;3848369;26052;2149942;L9-C32-L - WH4 (N 4510);3848367;3800078;3897981;3802987;2025-05-13 04:29:03;45380;00:00:22;Forward;TGLS_202;4;4;;0;0;3802991;1;1
3;2025-05-13 04:28:42;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:29:03;3802987;0;;L9-C32-L - WH4 (N 4510);3848367;3800078;3897981;3802987;2025-05-13 04:28:50;45380;00:00:12;Backward;TGLS_202;3;4;;0;0;3802991;0;1
3;2025-05-13 04:28:42;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:28:50;3802987;26052;2149942;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:28:44;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3802991;1;1
3;2025-05-13 04:28:42;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:28:44;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802991;2025-05-13 04:28:42;4;00:00:01;Backward;TGLS_201;1;4;;0;0;3802991;0;1
3;2025-05-13 04:27:49;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:28:09;3802991;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3845443;2025-05-13 04:27:49;42453;00:00:20;Backward;TGLS_201;1;1;;0;0;3845443;0;1
3;2025-05-13 04:22:22;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:22:43;9225305;0;;7N0409;9225303;9224730;9225928;76983357;2025-05-13 04:22:38;67758054;00:00:04;Backward;TGLS_113;4;4;;91;91;76992708;0;1
3;2025-05-13 04:22:22;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:22:38;76983357;0;;;76983353;76982709;76999880;76992610;2025-05-13 04:22:31;9257;00:00:06;Backward;TGLS_113;3;4;;91;91;76992708;0;1
3;2025-05-13 04:22:22;7S0409;(20) Deposito;(1) OK;2025-05-13 04:22:31;76992610;32548;2172452;;76992615;76982709;76999880;76992610;2025-05-13 04:22:29;5;00:00:02; ;TGLS_233;2;4;;91;91;76992708;1;1
3;2025-05-13 04:22:22;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:22:29;76992610;32548;2172452;;76992615;76982709;76999880;76992708;2025-05-13 04:22:22;93;00:00:06;Backward;TGLS_213;1;4;;91;91;76992708;1;1
3;2025-05-13 04:22:04;7S0409;(40) Ingresso;;2025-05-13 04:22:20;-1;0;;7N0409;9225303;9224730;9225928;9225304;2025-05-13 04:22:20;1;00:00:00;Backward;TGLS_113;6;6;122;91;91;9225304;0;1
3;2025-05-13 04:22:04;7S0409;(30) Spostamento;;2025-05-13 04:22:20;-1;0;;;76983353;76982709;76999880;9225304;2025-05-13 04:22:20;67758049;00:00:00;Backward;TGLS_113;5;6;122;91;91;9225304;0;1
3;2025-05-13 04:22:04;7S0409;(20) Deposito;;2025-05-13 04:22:20;-1;32548;2172452;;76992615;76982709;76999880;76992710;2025-05-13 04:22:20;95;00:00:00; ;TGLS_233;4;6;122;91;91;9225304;1;1
3;2025-05-13 04:22:04;7S0409;(30) Spostamento;(122) Errore warning;2025-05-13 04:22:20;76992710;32548;2172452;;76992615;76982709;76999880;76983343;2025-05-13 04:22:13;9272;00:00:06;Forward;TGLS_213;3;6;122;91;91;9225304;1;1
3;2025-05-13 04:22:04;7S0409;(50) Uscita;(1) OK;2025-05-13 04:22:13;76983343;32548;2172452;7N0409;9225303;9224730;9225928;9225303;2025-05-13 04:22:08;0;00:00:05;Forward;TGLS_203;2;6;;91;91;9225304;1;1
3;2025-05-13 04:22:04;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:22:08;9225303;32548;2172452;7N0409;9225303;9224730;9225928;9225304;2025-05-13 04:22:04;1;00:00:03; ;TGLS_107;1;6;;91;91;9225304;1;1
3;2025-05-13 04:21:06;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:22:03;3845445;32548;2172452;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:21:42;42456;00:00:20;Forward;TGLS_202;4;4;;0;0;3845444;1;1
3;2025-05-13 04:21:06;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:21:42;3802987;0;;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:21:32;42456;00:00:09;Forward;TGLS_202;3;4;;0;0;3845444;0;1
3;2025-05-13 04:21:06;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:21:32;3802987;32548;2172452;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:21:26;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3845444;1;1
3;2025-05-13 04:21:06;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:21:25;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3845444;2025-05-13 04:21:06;42457;00:00:19;Backward;TGLS_201;1;4;;0;0;3845444;0;1
3;2025-05-13 04:16:50;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:17:22;9225304;0;;7N0409;9225303;9224730;9225928;76983356;2025-05-13 04:17:18;67758053;00:00:04;Backward;TGLS_113;6;6;;91;91;9225304;0;1
3;2025-05-13 04:16:50;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:17:18;76983356;0;;;76983353;76982709;76999880;76993559;2025-05-13 04:17:11;10206;00:00:06;Backward;TGLS_113;5;6;;91;91;9225304;0;1
3;2025-05-13 04:16:50;7S0409;(20) Deposito;(1) OK;2025-05-13 04:17:11;76993559;1695;2172453;;76993557;76982709;76999880;76993560;2025-05-13 04:17:08;3;00:00:02; ;TGLS_233;4;6;;91;91;9225304;1;1
3;2025-05-13 04:16:50;7S0409;(30) Spostamento;(21) OK silent warning;2025-05-13 04:17:08;76993560;1695;2172453;;76993557;76982709;76999880;76983350;2025-05-13 04:16:58;10207;00:00:09;Forward;TGLS_213;3;6;;91;91;9225304;1;1
3;2025-05-13 04:16:50;7S0409;(50) Uscita;(1) OK;2025-05-13 04:16:58;76983350;1695;2172453;7N0409;9225303;9224730;9225928;9225304;2025-05-13 04:16:53;1;00:00:05;Forward;TGLS_203;2;6;;91;91;9225304;1;1
3;2025-05-13 04:16:50;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:16:53;9225304;1695;2172453;7N0409;9225303;9224730;9225928;9225304;2025-05-13 04:16:50;1;00:00:03; ;TGLS_107;1;6;;91;91;9225304;1;1
3;2025-05-13 04:16:09;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:16:48;3845444;1695;2172453;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:16:26;42456;00:00:21;Forward;TGLS_202;4;4;;0;0;3802991;1;1
3;2025-05-13 04:16:09;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:16:26;3802987;0;;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:16:17;42456;00:00:08;Forward;TGLS_202;3;4;;0;0;3802991;0;1
3;2025-05-13 04:16:09;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:16:17;3802987;1695;2172453;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:16:11;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3802991;1;1
3;2025-05-13 04:16:09;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:16:11;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802991;2025-05-13 04:16:09;4;00:00:02;Backward;TGLS_201;1;4;;0;0;3802991;0;1
3;2025-05-13 04:13:43;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:14:03;3802991;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3845444;2025-05-13 04:13:43;42454;00:00:20;Backward;TGLS_201;1;1;;0;0;3845444;0;1
3;2025-05-13 04:08:10;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:08:42;9225304;0;;7N0409;9225303;9224730;9225928;76983354;2025-05-13 04:08:38;67758051;00:00:03;Backward;TGLS_113;6;6;;92;92;9225304;0;1
3;2025-05-13 04:08:10;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:08:38;76983354;0;;;76983353;76982709;76999880;76994501;2025-05-13 04:08:29;11148;00:00:08;Backward;TGLS_113;5;6;;92;92;9225304;0;1
3;2025-05-13 04:08:10;7S0409;(20) Deposito;(1) OK;2025-05-13 04:08:29;76994501;32480;2172524;;76994498;76982709;76999880;76994502;2025-05-13 04:08:28;4;00:00:01; ;TGLS_233;4;6;;92;92;9225304;1;1
3;2025-05-13 04:08:10;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:08:27;76994502;32480;2172524;;76994498;76982709;76999880;76983349;2025-05-13 04:08:18;11149;00:00:09;Forward;TGLS_213;3;6;;92;92;9225304;1;1
3;2025-05-13 04:08:10;7S0409;(50) Uscita;(1) OK;2025-05-13 04:08:18;76983349;32480;2172524;7N0409;9225303;9224730;9225928;9225303;2025-05-13 04:08:13;0;00:00:05;Forward;TGLS_203;2;6;;92;92;9225304;1;1
3;2025-05-13 04:08:10;7S0409;(10) Prelievo;(1) OK;2025-05-13 04:08:13;9225303;32480;2172524;7N0409;9225303;9224730;9225928;9225304;2025-05-13 04:08:10;1;00:00:03; ;TGLS_107;1;6;;92;92;9225304;1;1
3;2025-05-13 04:07:11;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:08:08;3845444;32480;2172524;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:07:47;42456;00:00:21;Forward;TGLS_202;4;4;;0;0;3845444;1;1
3;2025-05-13 04:07:11;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 04:07:47;3802987;0;;L9-C30-R - WH4 (N 4505);3845443;3800078;3897981;3802987;2025-05-13 04:07:38;42456;00:00:09;Forward;TGLS_202;3;4;;0;0;3845444;0;1
3;2025-05-13 04:07:11;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 04:07:38;3802987;32480;2172524;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802988;2025-05-13 04:07:32;1;00:00:06;Forward;TGLS_201;2;4;;0;0;3845444;1;1
3;2025-05-13 04:07:11;7N0409;(30) Spostamento;(1) OK;2025-05-13 04:07:32;3802988;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3845444;2025-05-13 04:07:11;42457;00:00:20;Backward;TGLS_201;1;4;;0;0;3845444;0;1
3;2025-05-13 04:03:20;7S0409;(40) Ingresso;(1) OK;2025-05-13 04:03:54;9225304;0;;7N0409;9225303;9224730;9225928;76983357;2025-05-13 04:03:49;67758054;00:00:04;Backward;TGLS_113;6;6;;92;92;9225304;0;1
3;2025-05-13 04:03:20;7S0409;(30) Spostamento;(1) OK;2025-05-13 04:03:49;76983357;0;;;76983353;76982709;76999880;76995442;2025-05-13 04:03:41;12089;00:00:07;Backward;TGLS_113;5;6;;92;92;9225304;0;1
3;2025-05-13 04:03:20;7S0409;(20) Deposito;(1) OK;2025-05-13 04:03:41;76995442;27202;2172557;;76995440;76982709;76999880;76995441;2025-05-13 04:03:40;1;00:00:01; ;TGLS_233;4;6;;92;92;9225304;1;1
