Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
25/05/2022 08:40;Shuttle2;(30) Spostamento;(1) OK;25/05/2022 08:40;403655;358;BECIWMS0183;;403649;400028;426206;412319;25/05/2022 08:40;8670;00:00:12;Indietro;TGLS_102;1;2;;94;94;412319;76
25/05/2022 08:40;Satellite2;(30) Spostamento;(1) OK;25/05/2022 08:40;1569863;459;BECIWMS0471;L2-C06-R - WH1 (N 39);1569864;1570498;1550349;1569238;25/05/2022 08:40;626;00:00:03;Avanti;TGLS_213;9;9;;91;91;5901839;0
25/05/2022 08:40;Satellite2;(10) Prelievo;(1) OK;25/05/2022 08:40;1569238;459;BECIWMS0471;L2-C06-R - WH1 (N 39);1569241;1570498;1550349;1569238;25/05/2022 08:40;3;00:00:03; ;TGLS_125;8;9;;91;91;5901839;0
25/05/2022 08:40;Satellite2;(30) Spostamento;(21) OK silent warning;25/05/2022 08:40;1569238;459;BECIWMS0471;L2-C06-R - WH1 (N 39);1569241;1570498;1550349;1569837;25/05/2022 08:40;596;00:00:04;Indietro;TGLS_101;7;9;;91;91;5901839;0
25/05/2022 08:40;Satellite2;(50) Uscita;(1) OK;25/05/2022 08:40;1569837;0;;Shuttle2;5901842;5901242;5902442;5901838;25/05/2022 08:40;4;00:00:03;Indietro;TGLS_103;6;9;;91;91;5901839;0
25/05/2022 08:40;Satellite2;(20) Deposito;(1) OK;25/05/2022 08:40;5901838;358;BECIWMS0183;Shuttle2;5901842;5901242;5902442;5901840;25/05/2022 08:40;2;00:00:01; ;TGLS_203;5;9;;91;91;5901839;76
25/05/2022 08:40;Satellite2;(41) Ingresso da quota parziale;(1) OK;25/05/2022 08:40;5901840;358;BECIWMS0183;Shuttle2;5901842;5901242;5902442;1570091;25/05/2022 08:40;4331751;00:00:03;Avanti;TGLS_213;4;9;;91;91;5901839;76
25/05/2022 08:40;Satellite2;(10) Prelievo;(1) OK;25/05/2022 08:40;1570091;358;BECIWMS0183;L2-C06-R - WH1 (N 39);1570093;1570498;1550349;1570091;25/05/2022 08:40;2;00:00:02; ;TGLS_125;3;9;;91;91;5901839;76
25/05/2022 08:40;Satellite2;(31) Movimento parziale;(21) OK silent warning;25/05/2022 08:40;1570091;358;BECIWMS0183;L2-C06-R - WH1 (N 39);1570093;1570498;1550349;1570499;25/05/2022 08:40;406;00:00:05;Indietro;TGLS_101;2;9;;91;91;5901839;76
25/05/2022 08:40;Satellite2;(51) Uscita parziale;(1) OK;25/05/2022 08:40;1570499;0;;Shuttle2;5901842;5901242;5902442;5901839;25/05/2022 08:40;3;00:00:04;Indietro;TGLS_101;1;9;;91;91;5901839;0
25/05/2022 08:40;Satellite2;(91) Disabilita batteria;(1) OK;25/05/2022 08:40;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;25/05/2022 08:40;3;00:00:02; ;Unknown;1;1;;91;91;5901839;0
25/05/2022 08:39;Shuttle2;(30) Spostamento;(1) OK;25/05/2022 08:40;412319;0;;L2-C06-R - WH1 (N 39);412316;400028;426206;403618;25/05/2022 08:39;8698;00:00:09;Avanti;TGLS_201;3;3;;94;94;84253;0
25/05/2022 08:39;Shuttle2;(50) Uscita;(1) OK;25/05/2022 08:39;403618;0;;Lift2;84254;80700;85000;84253;25/05/2022 08:39;1;00:00:06;Avanti;TGLS_201;2;3;;94;94;84253;0
25/05/2022 08:39;Shuttle2;(91) Disabilita batteria;(1) OK;25/05/2022 08:39;84253;0;;Lift2;84254;80700;85000;84253;25/05/2022 08:39;1;00:00:02; ;Unknown;1;3;;94;94;84253;0
25/05/2022 08:39;Shuttle2;(92) Abilita batteria;(1) OK;25/05/2022 08:39;84253;0;;Lift2;84254;80700;85000;84253;25/05/2022 08:39;1;00:00:01; ;Unknown;2;2;;94;94;329873;0
25/05/2022 08:39;Shuttle2;(40) Ingresso;(21) OK silent warning;25/05/2022 08:39;84253;0;;Lift2;84254;80700;85000;329873;25/05/2022 08:39;245619;00:00:13;Indietro;TGLS_201;1;2;;94;94;329873;0
25/05/2022 08:38;Satellite2;(92) Abilita batteria;(1) OK;25/05/2022 08:38;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;25/05/2022 08:38;3;00:00:01; ;Unknown;1;1;;90;90;5901839;0
25/05/2022 08:38;Shuttle2;(30) Spostamento;(1) OK;25/05/2022 08:38;329873;0;;;329877;326268;352429;333503;25/05/2022 08:38;3626;00:00:10;Indietro;TGLS_201;1;1;;95;95;333503;0
25/05/2022 08:38;Satellite2;(40) Ingresso;(1) OK;25/05/2022 08:38;5901839;0;;Shuttle2;5901842;5901242;5902442;1230039;25/05/2022 08:38;4671803;00:00:06;Indietro;TGLS_113;1;1;;90;90;1230039;0
25/05/2022 08:38;Shuttle1;(92) Abilita batteria;(1) OK;25/05/2022 08:38;89050;0;;Lift1;89050;85490;89790;89050;25/05/2022 08:38;0;00:00:01; ;Unknown;3;3;;91;91;110634;0
25/05/2022 08:38;Shuttle1;(40) Ingresso;(1) OK;25/05/2022 08:38;89050;0;;Lift1;89050;85490;89790;103652;25/05/2022 08:38;14602;00:00:09;Indietro;TGLS_201;2;3;;91;91;110634;0
25/05/2022 08:38;Shuttle1;(30) Spostamento;(1) OK;25/05/2022 08:38;103652;0;;;103646;100031;126191;110634;25/05/2022 08:38;6988;00:00:10;Indietro;TGLS_201;1;3;;91;91;110634;0
25/05/2022 08:38;Satellite2;(30) Spostamento;(1) OK;25/05/2022 08:38;1230039;0;;L1-C03-R - WH2 (N 111);1230039;1229397;1239915;1238514;25/05/2022 08:38;8475;00:00:07;Indietro;TGLS_133;5;5;;90;90;5901839;0
25/05/2022 08:38;Satellite2;(20) Deposito;(1) OK;25/05/2022 08:38;1238514;445;BECIWMS0476;L1-C03-R - WH2 (N 111);1238514;1229397;1239915;1238514;25/05/2022 08:38;0;00:00:02; ;TGLS_233;4;5;;90;90;5901839;0
25/05/2022 08:38;Satellite2;(30) Spostamento;(1) OK;25/05/2022 08:38;1238514;445;BECIWMS0476;L1-C03-R - WH2 (N 111);1238514;1229397;1239915;1230051;25/05/2022 08:38;8463;00:00:11;Avanti;TGLS_213;3;5;;90;90;5901839;0
25/05/2022 08:38;Satellite2;(50) Uscita;(1) OK;25/05/2022 08:38;1230051;445;BECIWMS0476;Shuttle2;5901842;5901242;5902442;5901839;25/05/2022 08:38;3;00:00:04;Avanti;TGLS_203;2;5;;90;90;5901839;0
25/05/2022 08:38;Satellite2;(10) Prelievo;(1) OK;25/05/2022 08:38;5901839;445;BECIWMS0476;Shuttle2;5901842;5901242;5902442;5901839;25/05/2022 08:38;3;00:00:03; ;TGLS_107;1;5;;90;90;5901839;0
25/05/2022 08:37;Satellite2;(40) Ingresso;(1) OK;25/05/2022 08:38;5901839;0;;Shuttle2;5901842;5901242;5902442;1230039;25/05/2022 08:37;4671803;00:00:05;Indietro;TGLS_113;1;1;;90;90;1230039;0
25/05/2022 08:37;Shuttle2;(30) Spostamento;(21) OK silent warning;25/05/2022 08:37;333503;445;BECIWMS0476;L1-C03-R - WH2 (N 111);333506;326268;352429;331569;25/05/2022 08:37;1937;00:00:00;Avanti;TGLS_102;1;2;;95;95;330435;0
25/05/2022 08:37;Shuttle2;(60) Posizionamento con catene;(1) OK;25/05/2022 08:37;331569;445;BECIWMS0476;L1-C03-R - WH2 (N 111);333506;326268;352429;330435;25/05/2022 08:37;3071;00:00:13;Avanti;TGLS_102;1;2;;95;95;330435;0
25/05/2022 08:37;Satellite1;(92) Abilita batteria;(1) OK;25/05/2022 08:37;5900608;0;;Shuttle1;5900610;5900010;5901210;5900608;25/05/2022 08:37;2;00:00:01; ;Unknown;1;1;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(40) Ingresso;(1) OK;25/05/2022 08:37;5900608;0;;Shuttle1;5900610;5900010;5901210;1408364;25/05/2022 08:37;4492246;00:00:04;Avanti;TGLS_113;6;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:37;1408364;0;;L1-C05-L - WH1 (N 11);1408370;1409016;1400170;1401572;25/05/2022 08:36;6798;00:00:05;Avanti;TGLS_123;5;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(20) Deposito;(1) OK;25/05/2022 08:36;1401572;677;BECIWMS0710;L1-C05-L - WH1 (N 11);1401572;1409016;1400170;1401572;25/05/2022 08:36;0;00:00:02; ;TGLS_223;4;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:36;1401572;677;BECIWMS0710;L1-C05-L - WH1 (N 11);1401572;1409016;1400170;1408384;25/05/2022 08:36;6812;00:00:10;Indietro;TGLS_213;3;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(50) Uscita;(1) OK;25/05/2022 08:36;1408384;677;BECIWMS0710;Shuttle1;5900610;5900010;5901210;5900608;25/05/2022 08:36;2;00:00:04;Indietro;TGLS_203;2;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(10) Prelievo;(1) OK;25/05/2022 08:36;5900608;677;BECIWMS0710;Shuttle1;5900610;5900010;5901210;5900608;25/05/2022 08:36;2;00:00:03; ;TGLS_107;1;6;;93;93;5900608;0
25/05/2022 08:36;Satellite1;(40) Ingresso;(1) OK;25/05/2022 08:36;5900608;0;;Shuttle1;5900610;5900010;5901210;1408368;25/05/2022 08:36;4492242;00:00:05;Avanti;TGLS_113;1;1;;93;93;1408368;0
25/05/2022 08:36;Shuttle1;(30) Spostamento;(21) OK silent warning;25/05/2022 08:36;110634;677;BECIWMS0710;L1-C05-L - WH1 (N 11);110635;100031;126191;106593;25/05/2022 08:36;4042;00:00:00;Avanti;TGLS_102;2;3;;92;92;89051;0
25/05/2022 08:36;Shuttle1;(60) Posizionamento con catene;(1) OK;25/05/2022 08:36;106593;677;BECIWMS0710;L1-C05-L - WH1 (N 11);110635;100031;126191;103630;25/05/2022 08:36;7005;00:00:16;Indietro;TGLS_102;2;3;;92;92;89051;0
25/05/2022 08:36;Shuttle1;(50) Uscita;(1) OK;25/05/2022 08:36;103630;677;BECIWMS0710;Lift1;89050;85490;89790;89051;25/05/2022 08:36;1;00:00:09;Avanti;TGLS_102;1;3;;92;92;89051;0
25/05/2022 08:35;Shuttle1;(10) Prelievo con catena;(1) OK;25/05/2022 08:36;89051;677;BECIWMS0710;Lift1;89050;85490;89790;89051;25/05/2022 08:35;1;00:00:09;Avanti;TGLS_101;2;2;;92;92;103648;0
25/05/2022 08:35;Shuttle1;(40) Ingresso;(21) OK silent warning;25/05/2022 08:35;89051;0;;Lift1;89050;85490;89790;103648;25/05/2022 08:35;14598;00:00:15;Indietro;TGLS_101;1;2;;92;92;103648;0
25/05/2022 08:35;Shuttle1;(30) Spostamento;(1) OK;25/05/2022 08:35;103648;0;;;103646;100031;126191;110633;25/05/2022 08:35;6987;00:00:12;Indietro;TGLS_101;1;1;;92;92;110633;0
25/05/2022 08:35;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:35;1408368;0;;L1-C05-L - WH1 (N 11);1408370;1409016;1400170;1400722;25/05/2022 08:35;7648;00:00:08;Avanti;TGLS_123;5;5;;94;94;5900610;0
25/05/2022 08:35;Satellite1;(20) Deposito;(1) OK;25/05/2022 08:35;1400722;676;BECIWMS0709;L1-C05-L - WH1 (N 11);1400720;1409016;1400170;1400722;25/05/2022 08:35;2;00:00:01; ;TGLS_223;4;5;;94;94;5900610;39
25/05/2022 08:35;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:35;1400722;676;BECIWMS0709;L1-C05-L - WH1 (N 11);1400720;1409016;1400170;1408388;25/05/2022 08:35;7668;00:00:07;Indietro;TGLS_213;3;5;;94;94;5900610;39
25/05/2022 08:35;Satellite1;(50) Uscita;(1) OK;25/05/2022 08:35;1408388;676;BECIWMS0709;Shuttle1;5900610;5900010;5901210;5900610;25/05/2022 08:35;0;00:00:03;Indietro;TGLS_203;2;5;;94;94;5900610;39
25/05/2022 08:35;Satellite1;(10) Prelievo;(1) OK;25/05/2022 08:35;5900610;676;BECIWMS0709;Shuttle1;5900610;5900010;5901210;5900610;25/05/2022 08:35;0;00:00:03; ;TGLS_107;1;5;;94;94;5900610;39
25/05/2022 08:35;Satellite1;(91) Disabilita batteria;(1) OK;25/05/2022 08:35;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;25/05/2022 08:35;0;00:00:02; ;Unknown;1;1;;93;93;5900610;0
25/05/2022 08:34;Shuttle1;(30) Spostamento;(1) OK;25/05/2022 08:35;110633;676;BECIWMS0709;L1-C05-L - WH1 (N 11);110635;100031;126191;107591;25/05/2022 08:35;3044;00:00:00;Avanti;TGLS_202;2;3;;92;92;89050;39
25/05/2022 08:34;Shuttle1;(60) Posizionamento con catene;(1) OK;25/05/2022 08:35;107591;676;BECIWMS0709;L1-C05-L - WH1 (N 11);110635;100031;126191;103630;25/05/2022 08:35;7005;00:00:09;Indietro;TGLS_202;2;3;;92;92;89050;39
25/05/2022 08:34;Shuttle1;(50) Uscita;(1) OK;25/05/2022 08:35;103630;676;BECIWMS0709;Lift1;89050;85490;89790;89050;25/05/2022 08:34;0;00:00:07;Avanti;TGLS_202;1;3;;92;92;89050;39
25/05/2022 08:34;Shuttle1;(10) Prelievo con catena;(1) OK;25/05/2022 08:34;89050;676;BECIWMS0709;Lift1;89050;85490;89790;89050;25/05/2022 08:34;0;00:00:09;Avanti;TGLS_201;2;2;;92;92;129851;39
25/05/2022 08:34;Shuttle1;(40) Ingresso;(1) OK;25/05/2022 08:34;89050;0;;Lift1;89050;85490;89790;129851;25/05/2022 08:34;40801;00:00:10;Indietro;TGLS_201;1;2;;92;92;129851;0
25/05/2022 08:34;Shuttle1;(30) Spostamento;(1) OK;25/05/2022 08:34;129851;0;;;129850;126232;152404;138508;25/05/2022 08:34;8658;00:00:12;Indietro;TGLS_201;1;1;;92;92;138508;0
25/05/2022 08:34;Satellite1;(92) Abilita batteria;(1) OK;25/05/2022 08:34;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;25/05/2022 08:34;0;00:00:02; ;Unknown;1;1;;93;93;5900610;0
25/05/2022 08:33;Satellite1;(40) Ingresso;(1) OK;25/05/2022 08:34;5900610;0;;Shuttle1;5900610;5900010;5901210;1550991;25/05/2022 08:34;4349619;00:00:05;Indietro;TGLS_113;6;6;;94;93;5900612;0
25/05/2022 08:33;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:34;1550991;0;;L2-C06-R - WH1 (N 39);1550985;1550349;1570498;1563904;25/05/2022 08:34;12919;00:00:08;Indietro;TGLS_133;5;6;;94;93;5900612;0
25/05/2022 08:33;Satellite1;(20) Deposito;(1) OK;25/05/2022 08:34;1563904;675;BECIWMS0708;L2-C06-R - WH1 (N 39);1563905;1550349;1570498;1563904;25/05/2022 08:34;1;00:00:02; ;TGLS_233;4;6;;94;94;5900612;0
25/05/2022 08:33;Satellite1;(30) Spostamento;(1) OK;25/05/2022 08:34;1563904;675;BECIWMS0708;L2-C06-R - WH1 (N 39);1563905;1550349;1570498;1550990;25/05/2022 08:33;12915;00:00:11;Avanti;TGLS_213;3;6;;94;94;5900612;0
25/05/2022 08:33;Satellite1;(50) Uscita;(1) OK;25/05/2022 08:33;1550990;675;BECIWMS0708;Shuttle1;5900610;5900010;5901210;5900612;25/05/2022 08:33;2;00:00:04;Avanti;TGLS_203;2;6;;94;94;5900612;0
25/05/2022 08:33;Satellite1;(10) Prelievo;(1) OK;25/05/2022 08:33;5900612;675;BECIWMS0708;Shuttle1;5900610;5900010;5901210;5900612;25/05/2022 08:33;2;00:00:03; ;TGLS_107;1;6;;94;94;5900612;0
25/05/2022 08:33;Satellite1;(91) Disabilita batteria;(1) OK;25/05/2022 08:33;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;25/05/2022 08:33;2;00:00:03; ;Unknown;1;1;;94;94;5900612;0
25/05/2022 08:33;Shuttle1;(30) Spostamento;(21) OK silent warning;25/05/2022 08:33;138507;675;BECIWMS0708;L2-C06-R - WH1 (N 39);138509;126232;152404;131766;25/05/2022 08:33;6743;00:00:00;Avanti;TGLS_202;3;4;;92;92;89049;0
25/05/2022 08:33;Shuttle1;(60) Posizionamento con catene;(1) OK;25/05/2022 08:33;131766;675;BECIWMS0708;L2-C06-R - WH1 (N 39);138509;126232;152404;129840;25/05/2022 08:33;8669;00:00:17;Avanti;TGLS_202;3;4;;92;92;89049;0
25/05/2022 08:33;Shuttle1;(50) Uscita;(1) OK;25/05/2022 08:33;129840;675;BECIWMS0708;Lift1;89050;85490;89790;89049;25/05/2022 08:33;1;00:00:08;Avanti;TGLS_202;2;4;;92;92;89049;0
25/05/2022 08:33;Shuttle1;(91) Disabilita batteria;(1) OK;25/05/2022 08:33;89049;0;;Lift1;89050;85490;89790;89049;25/05/2022 08:33;1;00:00:03; ;Unknown;1;4;;92;92;89049;0
25/05/2022 08:01;Shuttle2;(30) Spostamento;;25/05/2022 08:37;-1;445;BECIWMS0476;L1-C03-R - WH2 (N 111);333506;326268;352429;84257;25/05/2022 08:37;249249;00:00:00;Avanti;TGLS_102;2;3;;96;95;84257;0
25/05/2022 08:01;Shuttle2;(60) Posizionamento con catene;;25/05/2022 08:37;-1;445;BECIWMS0476;L1-C03-R - WH2 (N 111);333506;326268;352429;326936;25/05/2022 08:37;6570;00:00:00;Avanti;TGLS_102;2;3;;96;95;84257;0
25/05/2022 08:01;Shuttle2;(50) Uscita;(200) AlarmHW;25/05/2022 08:37;326936;445;BECIWMS0476;Lift2;84254;80700;85000;84257;25/05/2022 08:01;3;00:36:01;Avanti;TGLS_102;1;3;;96;95;84257;0
25/05/2022 08:01;Shuttle2;(10) Prelievo con catena;(1) OK;25/05/2022 08:01;84257;445;BECIWMS0476;Lift2;84254;80700;85000;84257;25/05/2022 08:01;3;00:00:11;Indietro;TGLS_101;2;2;;96;96;329875;0
25/05/2022 08:01;Shuttle2;(40) Ingresso;(21) OK silent warning;25/05/2022 08:01;84257;0;;Lift2;84254;80700;85000;329875;25/05/2022 08:01;245621;00:00:11;Indietro;TGLS_101;1;2;;96;96;329875;0
25/05/2022 08:01;Shuttle2;(30) Spostamento;(1) OK;25/05/2022 08:01;329875;0;;;329877;326268;352429;333507;25/05/2022 08:01;3630;00:00:09;Indietro;TGLS_101;1;1;;96;96;333507;0
25/05/2022 08:00;Satellite2;(30) Spostamento;(1) OK;25/05/2022 08:01;1230039;0;;L1-C03-R - WH2 (N 111);1230039;1229397;1239915;1239364;25/05/2022 08:01;9325;00:00:08;Indietro;TGLS_133;5;5;;93;93;5901840;0
25/05/2022 08:00;Satellite2;(20) Deposito;(1) OK;25/05/2022 08:01;1239364;558;BECIWMS0593;L1-C03-R - WH2 (N 111);1239365;1229397;1239915;1239364;25/05/2022 08:01;1;00:00:03; ;TGLS_233;4;5;;93;93;5901840;54
25/05/2022 08:00;Satellite2;(30) Spostamento;(1) OK;25/05/2022 08:01;1239364;558;BECIWMS0593;L1-C03-R - WH2 (N 111);1239365;1229397;1239915;1230058;25/05/2022 08:01;9307;00:00:07;Avanti;TGLS_213;3;5;;93;93;5901840;54
25/05/2022 08:00;Satellite2;(50) Uscita;(1) OK;25/05/2022 08:01;1230058;558;BECIWMS0593;Shuttle2;5901842;5901242;5902442;5901840;25/05/2022 08:00;2;00:00:03;Avanti;TGLS_203;2;5;;93;93;5901840;54
25/05/2022 08:00;Satellite2;(10) Prelievo;(1) OK;25/05/2022 08:00;5901840;558;BECIWMS0593;Shuttle2;5901842;5901242;5902442;5901840;25/05/2022 08:00;2;00:00:03; ;TGLS_107;1;5;;93;93;5901840;54
25/05/2022 08:00;Satellite2;(91) Disabilita batteria;(1) OK;25/05/2022 08:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;25/05/2022 08:00;2;00:00:02; ;Unknown;1;1;;93;93;5901840;0
25/05/2022 08:00;Shuttle2;(30) Spostamento;(21) OK silent warning;25/05/2022 08:00;333507;558;BECIWMS0593;L1-C03-R - WH2 (N 111);333506;326268;352429;332994;25/05/2022 08:00;512;00:00:00;Avanti;TGLS_202;2;3;;96;96;84253;54
25/05/2022 08:00;Shuttle2;(60) Posizionamento con catene;(1) OK;25/05/2022 08:00;332994;558;BECIWMS0593;L1-C03-R - WH2 (N 111);333506;326268;352429;329841;25/05/2022 08:00;3665;00:00:09;Avanti;TGLS_202;2;3;;96;96;84253;54
25/05/2022 08:00;Shuttle2;(50) Uscita;(1) OK;25/05/2022 08:00;329841;558;BECIWMS0593;Lift2;84254;80700;85000;84253;25/05/2022 08:00;1;00:00:07;Avanti;TGLS_202;1;3;;96;96;84253;54
25/05/2022 08:00;Shuttle2;(10) Prelievo con catena;(1) OK;25/05/2022 08:00;84253;558;BECIWMS0593;Lift2;84254;80700;85000;84253;25/05/2022 08:00;1;00:00:09;Indietro;TGLS_201;2;2;;96;96;84253;54
25/05/2022 08:00;Shuttle2;(91) Disabilita batteria;(1) OK;25/05/2022 08:00;84253;0;;Lift2;84254;80700;85000;84253;25/05/2022 08:00;1;00:00:03; ;Unknown;1;2;;96;96;84253;0
24/05/2022 18:27;Shuttle2;(92) Abilita batteria;(1) OK;24/05/2022 18:27;84253;0;;Lift2;84254;80700;85000;84253;24/05/2022 18:27;1;00:00:01; ;Unknown;3;3;;95;95;403932;0
24/05/2022 18:27;Shuttle2;(40) Ingresso;(21) OK silent warning;24/05/2022 18:27;84253;0;;Lift2;84254;80700;85000;403655;24/05/2022 18:27;319401;00:00:12;Indietro;TGLS_201;2;3;;95;95;403932;0
24/05/2022 18:27;Shuttle2;(30) Spostamento;(21) OK silent warning;24/05/2022 18:27;403655;0;;;403649;400028;426206;403932;24/05/2022 18:27;283;00:00:04;Indietro;TGLS_201;1;3;;95;95;403932;0
24/05/2022 18:26;Shuttle1;(92) Abilita batteria;(1) OK;24/05/2022 18:26;89049;0;;Lift1;89050;85490;89790;89049;24/05/2022 18:26;1;00:00:01; ;TGLS_003;1;1;;99;99;89049;0
24/05/2022 18:26;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:26;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:26;1;00:00:04;Avanti;TGLS_201;1;1;111;99;99;89049;0
24/05/2022 18:26;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:26;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:26;1;00:00:04;Avanti;TGLS_201;1;1;111;99;99;89049;0
24/05/2022 18:26;Satellite2;(92) Abilita batteria;(1) OK;24/05/2022 18:26;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;24/05/2022 18:26;2;00:00:01; ;Unknown;1;1;;92;92;5901840;0
24/05/2022 18:26;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:26;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:26;1;00:00:00;Avanti;TGLS_201;2;2;111;99;99;89049;0
24/05/2022 18:26;Shuttle1;(91) Disabilita batteria;(1) OK;24/05/2022 18:26;89049;0;;Lift1;89050;85490;89790;89049;24/05/2022 18:26;1;00:00:02; ;Unknown;1;2;;99;99;89049;0
24/05/2022 18:26;Satellite2;(40) Ingresso;(1) OK;24/05/2022 18:26;5901840;0;;Shuttle2;5901842;5901242;5902442;1073711;24/05/2022 18:26;4828131;00:00:04;Indietro;TGLS_113;6;6;;92;92;5901840;0
24/05/2022 18:26;Satellite2;(30) Spostamento;(1) OK;24/05/2022 18:26;1073711;0;;L2-C01-R - WH2 (N 125);1073705;1073070;1083612;1077957;24/05/2022 18:26;4252;00:00:04;Indietro;TGLS_133;5;6;;92;92;5901840;0
24/05/2022 18:26;Satellite2;(20) Deposito;(1) OK;24/05/2022 18:26;1077957;38;BECIWMS0214;L2-C01-R - WH2 (N 125);1077958;1073070;1083612;1077957;24/05/2022 18:26;1;00:00:02; ;TGLS_233;4;6;;92;92;5901840;63
24/05/2022 18:26;Satellite2;(30) Spostamento;(1) OK;24/05/2022 18:26;1077957;38;BECIWMS0214;L2-C01-R - WH2 (N 125);1077958;1073070;1083612;1073725;24/05/2022 18:26;4233;00:00:07;Avanti;TGLS_213;3;6;;92;92;5901840;63
24/05/2022 18:26;Satellite2;(50) Uscita;(1) OK;24/05/2022 18:26;1073725;38;BECIWMS0214;Shuttle2;5901842;5901242;5902442;5901840;24/05/2022 18:26;2;00:00:03;Avanti;TGLS_203;2;6;;92;92;5901840;63
24/05/2022 18:26;Satellite2;(10) Prelievo;(1) OK;24/05/2022 18:26;5901840;38;BECIWMS0214;Shuttle2;5901842;5901242;5902442;5901840;24/05/2022 18:26;2;00:00:03; ;TGLS_107;1;6;;92;92;5901840;63
24/05/2022 18:25;Satellite2;(91) Disabilita batteria;(1) OK;24/05/2022 18:25;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;24/05/2022 18:25;2;00:00:03; ;Unknown;1;1;;92;92;5901840;0
24/05/2022 18:25;Shuttle2;(30) Spostamento;(21) OK silent warning;24/05/2022 18:26;403932;38;BECIWMS0214;L2-C01-R - WH2 (N 125);403931;400028;426206;403995;24/05/2022 18:26;64;00:00:00;Avanti;TGLS_202;2;3;;96;96;84252;63
24/05/2022 18:25;Shuttle2;(60) Posizionamento con catene;(1) OK;24/05/2022 18:26;403995;38;BECIWMS0214;L2-C01-R - WH2 (N 125);403931;400028;426206;403619;24/05/2022 18:26;312;00:00:10;Avanti;TGLS_202;2;3;;96;96;84252;63
24/05/2022 18:25;Shuttle2;(50) Uscita;(1) OK;24/05/2022 18:26;403619;38;BECIWMS0214;Lift2;84254;80700;85000;84252;24/05/2022 18:25;2;00:00:06;Avanti;TGLS_202;1;3;;96;96;84252;63
24/05/2022 18:25;Shuttle1;(92) Abilita batteria;(1) OK;24/05/2022 18:25;89049;0;;Lift1;89050;85490;89790;89049;24/05/2022 18:25;1;00:00:01; ;TGLS_003;1;1;;98;98;89049;0
24/05/2022 18:25;Shuttle2;(10) Prelievo con catena;(1) OK;24/05/2022 18:25;84252;38;BECIWMS0214;Lift2;84254;80700;85000;84252;24/05/2022 18:25;2;00:00:08;Indietro;TGLS_201;2;2;;96;96;84252;63
24/05/2022 18:25;Shuttle2;(91) Disabilita batteria;(1) OK;24/05/2022 18:25;84252;0;;Lift2;84254;80700;85000;84252;24/05/2022 18:25;2;00:00:03; ;Unknown;1;2;;96;96;84252;0
24/05/2022 18:25;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:25;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:25;1;00:00:04;Avanti;TGLS_201;1;1;111;98;98;89049;0
24/05/2022 18:25;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:25;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:25;1;00:00:05;Avanti;TGLS_201;1;1;111;98;98;89049;0
24/05/2022 18:25;Shuttle1;(10) Prelievo con catena;(111) Stato logico non valido;24/05/2022 18:25;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:25;1;00:00:00;Avanti;TGLS_201;1;1;111;98;98;89049;0
24/05/2022 18:23;Shuttle1;(10) Prelievo con catena;(200) AlarmHW;24/05/2022 18:25;89049;675;BECIWMS0708;Lift1;89050;85490;89790;89049;24/05/2022 18:24;1;00:01:25;Avanti;TGLS_201;2;2;;98;98;89049;0
