ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
1;2022-05-25 09:16:00;Satellite1;(40) Ingresso;(1) OK;2022-05-25 09:16:00;5900611;141;BECIWMS0047;Shuttle1;5900610;5900010;5901210;1849570;2022-05-25 09:16:00;4051040;00:00:05;Indietro;TGLS_213;5;7;;100;100;5900609;82
1;2022-05-25 09:16:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:16:00;1849570;141;BECIWMS0047;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1850534;2022-05-25 09:16:00;970;00:00:03;Indietro;TGLS_233;4;7;;100;100;5900609;82
1;2022-05-25 09:16:00;Satellite1;(10) Prelievo;(1) OK;2022-05-25 09:16:00;1850534;141;BECIWMS0047;L2-C09-R - WH1 (N 45);1850536;1848928;1869067;1850534;2022-05-25 09:16:00;2;00:00:01; ;TGLS_134;3;7;;100;100;5900609;82
1;2022-05-25 09:16:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:16:00;1850534;141;BECIWMS0047;L2-C09-R - WH1 (N 45);1850536;1848928;1869067;1849550;2022-05-25 09:16:00;986;00:00:03;Avanti;TGLS_101;2;7;;100;100;5900609;82
1;2022-05-25 09:16:00;Satellite1;(50) Uscita;(1) OK;2022-05-25 09:16:00;1849550;0;;Shuttle1;5900610;5900010;5901210;5900609;2022-05-25 09:16:00;1;00:00:04;Avanti;TGLS_101;1;7;;100;100;5900609;0
1;2022-05-25 09:16:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-25 09:16:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:16:00;2;00:00:01; ;Unknown;1;1;;100;100;5901840;0
1;2022-05-25 09:16:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-25 09:16:00;5900609;0;;Shuttle1;5900610;5900010;5901210;5900609;2022-05-25 09:16:00;1;00:00:02; ;Unknown;1;1;;100;100;5900609;0
1;2022-05-25 09:16:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-25 09:16:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:16:00;2;00:00:02; ;Unknown;1;1;;100;100;5901840;0
1;2022-05-25 09:16:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:16:00;143984;0;;L2-C09-R - WH1 (N 45);143983;126232;152404;129848;2022-05-25 09:16:00;14135;00:00:13;Avanti;TGLS_201;3;3;;100;100;89048;0
1;2022-05-25 09:16:00;Shuttle1;(50) Uscita;(1) OK;2022-05-25 09:16:00;129848;0;;Lift1;89050;85490;89790;89048;2022-05-25 09:16:00;2;00:00:06;Avanti;TGLS_201;2;3;;100;100;89048;0
1;2022-05-25 09:16:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-25 09:16:00;89048;0;;Lift1;89050;85490;89790;89048;2022-05-25 09:16:00;2;00:00:02; ;Unknown;1;3;;100;100;89048;0
1;2022-05-25 09:16:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-25 09:16:00;417788;0;;L2-C09-R - WH1 (N 45);417788;400028;426206;403623;2022-05-25 09:16:00;14165;00:00:13;Avanti;TGLS_201;3;3;;99;99;84257;0
1;2022-05-25 09:16:00;Shuttle2;(50) Uscita;(1) OK;2022-05-25 09:16:00;403623;0;;Lift2;84254;80700;85000;84257;2022-05-25 09:16:00;3;00:00:06;Avanti;TGLS_201;2;3;;99;99;84257;0
1;2022-05-25 09:16:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-25 09:16:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-25 09:16:00;3;00:00:02; ;Unknown;1;3;;99;99;84257;0
1;2022-05-25 09:12:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-25 09:12:00;84257;0;;Lift2;84254;80700;85000;84257;2022-05-25 09:12:00;3;00:00:01; ;Unknown;1;1;;96;96;84257;0
1;2022-05-25 09:12:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-25 09:12:00;84257;463;BECIWMS0499;Lift2;84254;80700;85000;84257;2022-05-25 09:12:00;3;00:00:06;Indietro;TGLS_202;1;1;;96;96;84257;0
1;2022-05-25 09:11:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-25 09:12:00;84257;463;BECIWMS0499;Lift2;84254;80700;85000;503650;2022-05-25 09:11:00;419396;00:00:19;Indietro;TGLS_202;1;1;;96;96;503650;0
1;2022-05-25 09:11:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-25 09:11:00;503650;0;;;503653;500041;526221;521599;2022-05-25 09:11:00;17946;00:00:15;Indietro;TGLS_202;1;1;;97;96;521599;0
1;2022-05-25 09:11:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-25 09:11:00;89048;0;;Lift1;89050;85490;89790;89048;2022-05-25 09:11:00;2;00:00:01; ;Unknown;1;1;;99;99;89048;0
1;2022-05-25 09:11:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-25 09:11:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:11:00;2;00:00:01; ;Unknown;7;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(20) Deposito;(1) OK;2022-05-25 09:11:00;5901840;463;BECIWMS0499;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:11:00;2;00:00:02; ;TGLS_203;6;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(40) Ingresso;(1) OK;2022-05-25 09:11:00;5901840;463;BECIWMS0499;Shuttle2;5901842;5901242;5902442;3467842;2022-05-25 09:11:00;2434000;00:00:06;Avanti;TGLS_213;5;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:11:00;3467842;463;BECIWMS0499;L4-C11-R - WH1 (N 103);3467848;3468480;3448339;3465522;2022-05-25 09:11:00;2326;00:00:06;Avanti;TGLS_213;4;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(10) Prelievo;(1) OK;2022-05-25 09:11:00;3465522;463;BECIWMS0499;L4-C11-R - WH1 (N 103);3465522;3468480;3448339;3465522;2022-05-25 09:11:00;0;00:00:02; ;TGLS_125;3;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:11:00;3465522;463;BECIWMS0499;L4-C11-R - WH1 (N 103);3465522;3468480;3448339;3467827;2022-05-25 09:11:00;2305;00:00:04;Indietro;TGLS_101;2;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(50) Uscita;(1) OK;2022-05-25 09:11:00;3467827;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:11:00;3;00:00:04;Indietro;TGLS_101;1;7;;100;100;5901839;0
1;2022-05-25 09:11:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-25 09:11:00;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:11:00;3;00:00:03; ;Unknown;1;1;;99;99;5901839;0
1;2022-05-25 09:11:00;Shuttle1;(20) Deposito con catena;(1) OK;2022-05-25 09:11:00;89048;529;BECIWMS0589;Lift1;89050;85490;89790;89048;2022-05-25 09:11:00;2;00:00:06;Avanti;TGLS_202;1;1;;99;99;89048;54
1;2022-05-25 09:10:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-25 09:11:00;521599;0;;L4-C11-R - WH1 (N 103);521598;500041;526221;503624;2022-05-25 09:10:00;17974;00:00:14;Avanti;TGLS_201;2;2;;97;97;84253;0
1;2022-05-25 09:10:00;Shuttle2;(50) Uscita;(1) OK;2022-05-25 09:10:00;503624;0;;Lift2;84254;80700;85000;84253;2022-05-25 09:10:00;1;00:00:07;Avanti;TGLS_201;1;2;;97;97;84253;0
1;2022-05-25 09:10:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-25 09:10:00;89048;529;BECIWMS0589;Lift1;89050;85490;89790;129849;2022-05-25 09:10:00;40799;00:00:13;Indietro;TGLS_202;1;1;;99;99;129849;54
1;2022-05-25 09:10:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-25 09:10:00;84253;555;BECIWMS0516;Lift2;84254;80700;85000;84253;2022-05-25 09:10:00;1;00:00:06;Indietro;TGLS_202;1;1;;97;97;84253;63
1;2022-05-25 09:10:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:10:00;129849;0;;;129850;126232;152404;143984;2022-05-25 09:10:00;14134;00:00:15;Indietro;TGLS_202;1;1;;99;99;143984;0
1;2022-05-25 09:10:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-25 09:10:00;84253;555;BECIWMS0516;Lift2;84254;80700;85000;403648;2022-05-25 09:10:00;319394;00:00:13;Indietro;TGLS_202;1;1;;97;97;403648;63
1;2022-05-25 09:10:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-25 09:10:00;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:10:00;0;00:00:01; ;Unknown;7;7;;100;100;5900610;0
1;2022-05-25 09:10:00;Satellite1;(20) Deposito;(1) OK;2022-05-25 09:10:00;5900610;529;BECIWMS0589;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:10:00;0;00:00:01; ;TGLS_203;6;7;;100;100;5900610;54
1;2022-05-25 09:10:00;Satellite1;(40) Ingresso;(1) OK;2022-05-25 09:10:00;5900610;529;BECIWMS0589;Shuttle1;5900610;5900010;5901210;1849569;2022-05-25 09:10:00;4051041;00:00:06;Indietro;TGLS_213;5;7;;100;100;5900610;54
1;2022-05-25 09:10:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:10:00;1849569;529;BECIWMS0589;L2-C09-R - WH1 (N 45);1849564;1848928;1869067;1849683;2022-05-25 09:10:00;119;00:00:00;Indietro;TGLS_233;4;7;;100;100;5900610;54
1;2022-05-25 09:10:00;Satellite1;(10) Prelievo;(1) OK;2022-05-25 09:10:00;1849683;529;BECIWMS0589;L2-C09-R - WH1 (N 45);1849685;1848928;1869067;1849683;2022-05-25 09:10:00;2;00:00:02; ;TGLS_134;3;7;;100;100;5900610;54
1;2022-05-25 09:10:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:10:00;1849683;529;BECIWMS0589;L2-C09-R - WH1 (N 45);1849685;1848928;1869067;1849555;2022-05-25 09:10:00;130;00:00:02;Avanti;TGLS_101;2;7;;100;100;5900610;54
1;2022-05-25 09:10:00;Satellite1;(50) Uscita;(1) OK;2022-05-25 09:10:00;1849555;0;;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:10:00;0;00:00:04;Avanti;TGLS_101;1;7;;100;100;5900610;0
1;2022-05-25 09:10:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-25 09:10:00;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:10:00;0;00:00:03; ;Unknown;1;1;;99;99;5900610;0
1;2022-05-25 09:10:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-25 09:10:00;403648;0;;;403649;400028;426206;417788;2022-05-25 09:10:00;14139;00:00:16;Indietro;TGLS_202;1;1;;97;97;417788;0
1;2022-05-25 09:09:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:10:00;143984;0;;L2-C09-R - WH1 (N 45);143983;126232;152404;129851;2022-05-25 09:09:00;14132;00:00:14;Avanti;TGLS_201;3;3;;99;99;89051;0
1;2022-05-25 09:09:00;Shuttle1;(50) Uscita;(1) OK;2022-05-25 09:09:00;129851;0;;Lift1;89050;85490;89790;89051;2022-05-25 09:09:00;1;00:00:06;Avanti;TGLS_201;2;3;;99;99;89051;0
1;2022-05-25 09:09:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-25 09:09:00;89051;0;;Lift1;89050;85490;89790;89051;2022-05-25 09:09:00;1;00:00:02; ;Unknown;1;3;;99;99;89051;0
1;2022-05-25 09:09:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-25 09:09:00;89052;0;;Lift1;89050;85490;89790;89052;2022-05-25 09:09:00;2;00:00:01; ;Unknown;1;1;;99;99;89052;0
1;2022-05-25 09:09:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-25 09:10:00;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:10:00;3;00:00:01; ;Unknown;7;7;;100;100;5901840;0
1;2022-05-25 09:09:00;Satellite2;(20) Deposito;(1) OK;2022-05-25 09:10:00;5901839;555;BECIWMS0516;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:10:00;3;00:00:03; ;TGLS_203;6;7;;100;100;5901840;63
1;2022-05-25 09:09:00;Satellite2;(40) Ingresso;(1) OK;2022-05-25 09:10:00;5901839;555;BECIWMS0516;Shuttle2;5901842;5901242;5902442;1868420;2022-05-25 09:09:00;4033422;00:00:04;Avanti;TGLS_213;5;7;;100;100;5901840;63
1;2022-05-25 09:09:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:09:00;1868420;555;BECIWMS0516;L2-C09-R - WH1 (N 45);1868426;1869067;1848928;1859280;2022-05-25 09:09:00;9146;00:00:07;Avanti;TGLS_213;4;7;;100;100;5901840;63
1;2022-05-25 09:09:00;Satellite2;(10) Prelievo;(1) OK;2022-05-25 09:09:00;1859280;555;BECIWMS0516;L2-C09-R - WH1 (N 45);1859279;1869067;1848928;1859279;2022-05-25 09:09:00;0;00:00:02; ;TGLS_125;3;7;;100;100;5901840;63
1;2022-05-25 09:09:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:09:00;1859279;555;BECIWMS0516;L2-C09-R - WH1 (N 45);1859279;1869067;1848928;1868414;2022-05-25 09:09:00;9135;00:00:06;Indietro;TGLS_101;2;7;;100;100;5901840;63
1;2022-05-25 09:09:00;Satellite2;(50) Uscita;(1) OK;2022-05-25 09:09:00;1868414;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:09:00;2;00:00:04;Indietro;TGLS_101;1;7;;100;100;5901840;0
1;2022-05-25 09:09:00;Shuttle1;(20) Deposito con catena;(1) OK;2022-05-25 09:09:00;89052;76;BECIWMS0084;Lift1;89050;85490;89790;89052;2022-05-25 09:09:00;2;00:00:07;Avanti;TGLS_202;1;1;;99;99;89052;0
1;2022-05-25 09:09:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-25 09:09:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:09:00;2;00:00:03; ;Unknown;1;1;;99;100;5901840;0
1;2022-05-25 09:09:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-25 09:09:00;417789;0;;L2-C09-R - WH1 (N 45);417788;400028;426206;403615;2022-05-25 09:09:00;14173;00:00:12;Avanti;TGLS_201;2;2;;97;97;84252;0
1;2022-05-25 09:09:00;Shuttle2;(50) Uscita;(1) OK;2022-05-25 09:09:00;403615;0;;Lift2;84254;80700;85000;84252;2022-05-25 09:09:00;2;00:00:07;Avanti;TGLS_201;1;2;;97;97;84252;0
1;2022-05-25 09:09:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-25 09:09:00;84252;205;BECIWMS0377;Lift2;84254;80700;85000;84252;2022-05-25 09:09:00;2;00:00:06;Indietro;TGLS_202;1;1;;97;97;84252;76
1;2022-05-25 09:08:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-25 09:09:00;89052;0;;Lift1;89050;85490;89790;203817;2022-05-25 09:09:00;114767;00:00:24;Indietro;TGLS_202;2;2;;99;99;215825;0
1;2022-05-25 09:08:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:09:00;203817;0;;;203811;200190;226373;215825;2022-05-25 09:08:00;12014;00:00:18;Indietro;TGLS_202;1;2;;99;99;215825;0
1;2022-05-25 09:08:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-25 09:08:00;84252;205;BECIWMS0377;Lift2;84254;80700;85000;429880;2022-05-25 09:08:00;345626;00:00:15;Indietro;TGLS_202;1;1;;97;97;429880;76
1;2022-05-25 09:08:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-25 09:08:00;429880;0;;;429878;426270;452441;440216;2022-05-25 09:08:00;10338;00:00:17;Indietro;TGLS_202;1;1;;97;97;440216;0
1;2022-05-25 09:08:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-25 09:08:00;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:08:00;0;00:00:01; ;Unknown;7;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(20) Deposito;(1) OK;2022-05-25 09:08:00;5900610;76;BECIWMS0084;Shuttle1;5900610;5900010;5901210;5900610;2022-05-25 09:08:00;0;00:00:01; ;TGLS_203;6;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(40) Ingresso;(1) OK;2022-05-25 09:08:00;5900610;76;BECIWMS0084;Shuttle1;5900610;5900010;5901210;2649457;2022-05-25 09:08:00;3251153;00:00:06;Indietro;TGLS_213;5;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:08:00;2649457;76;BECIWMS0084;L3-C08-R - WH1 (N 70);2649451;2648821;2668981;2654705;2022-05-25 09:08:00;5254;00:00:10;Indietro;TGLS_233;4;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(10) Prelievo;(1) OK;2022-05-25 09:08:00;2654705;76;BECIWMS0084;L3-C08-R - WH1 (N 70);2654706;2648821;2668981;2654705;2022-05-25 09:08:00;1;00:00:02; ;TGLS_134;3;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:08:00;2654705;76;BECIWMS0084;L3-C08-R - WH1 (N 70);2654706;2648821;2668981;2649468;2022-05-25 09:08:00;5238;00:00:05;Avanti;TGLS_101;2;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(50) Uscita;(1) OK;2022-05-25 09:08:00;2649468;0;;Shuttle1;5900610;5900010;5901210;5900608;2022-05-25 09:08:00;2;00:00:04;Avanti;TGLS_101;1;7;;100;100;5900608;0
1;2022-05-25 09:08:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-25 09:08:00;5900608;0;;Shuttle1;5900610;5900010;5901210;5900608;2022-05-25 09:08:00;2;00:00:03; ;Unknown;1;1;;99;100;5900608;0
1;2022-05-25 09:08:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-25 09:08:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:08:00;2;00:00:01; ;Unknown;7;7;;100;100;5901840;0
1;2022-05-25 09:08:00;Satellite2;(20) Deposito;(1) OK;2022-05-25 09:08:00;5901840;205;BECIWMS0377;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:08:00;2;00:00:02; ;TGLS_203;6;7;;100;100;5901840;76
1;2022-05-25 09:08:00;Satellite2;(40) Ingresso;(1) OK;2022-05-25 09:08:00;5901840;205;BECIWMS0377;Shuttle2;5901842;5901242;5902442;2628489;2022-05-25 09:08:00;3273353;00:00:04;Avanti;TGLS_213;5;7;;100;100;5901840;76
1;2022-05-25 09:08:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:08:00;2628489;205;BECIWMS0377;L3-C07-R - WH1 (N 68);2628495;2629126;2608971;2623616;2022-05-25 09:08:00;4879;00:00:07;Avanti;TGLS_213;4;7;;100;100;5901840;76
1;2022-05-25 09:08:00;Satellite2;(10) Prelievo;(1) OK;2022-05-25 09:08:00;2623616;205;BECIWMS0377;L3-C07-R - WH1 (N 68);2623616;2629126;2608971;2623616;2022-05-25 09:08:00;0;00:00:01; ;TGLS_125;3;7;;100;100;5901840;76
1;2022-05-25 09:08:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:08:00;2623616;205;BECIWMS0377;L3-C07-R - WH1 (N 68);2623616;2629126;2608971;2628471;2022-05-25 09:08:00;4855;00:00:05;Indietro;TGLS_101;2;7;;100;100;5901840;76
1;2022-05-25 09:08:00;Satellite2;(50) Uscita;(1) OK;2022-05-25 09:08:00;2628471;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:08:00;2;00:00:04;Indietro;TGLS_101;1;7;;100;100;5901840;0
1;2022-05-25 09:07:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:08:00;215825;0;;L3-C08-L - WH1 (N 71);215824;200190;226373;203802;2022-05-25 09:08:00;12022;00:00:12;Avanti;TGLS_201;2;2;;99;99;89051;0
1;2022-05-25 09:07:00;Shuttle1;(50) Uscita;(1) OK;2022-05-25 09:08:00;203802;0;;Lift1;89050;85490;89790;89051;2022-05-25 09:07:00;1;00:00:07;Avanti;TGLS_201;1;2;;99;99;89051;0
1;2022-05-25 09:07:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-25 09:07:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:07:00;2;00:00:03; ;Unknown;1;1;;99;99;5901840;0
1;2022-05-25 09:07:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-25 09:08:00;440216;0;;L3-C07-R - WH1 (N 68);440215;426270;452441;429839;2022-05-25 09:07:00;10376;00:00:11;Avanti;TGLS_201;2;2;;97;97;84257;0
1;2022-05-25 09:07:00;Shuttle2;(50) Uscita;(1) OK;2022-05-25 09:07:00;429839;0;;Lift2;84254;80700;85000;84257;2022-05-25 09:07:00;3;00:00:07;Avanti;TGLS_201;1;2;;97;97;84257;0
1;2022-05-25 09:07:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-25 09:07:00;84257;352;BECIWMS0151;Lift2;84254;80700;85000;84257;2022-05-25 09:07:00;3;00:00:06;Indietro;TGLS_202;1;1;;97;97;84257;0
1;2022-05-25 09:07:00;Shuttle1;(20) Deposito con catena;(1) OK;2022-05-25 09:07:00;89052;601;BECIWMS0630;Lift1;89050;85490;89790;89052;2022-05-25 09:07:00;2;00:00:07;Avanti;TGLS_202;1;1;;99;99;89052;54
1;2022-05-25 09:06:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-25 09:07:00;84257;0;;Lift2;84254;80700;85000;429884;2022-05-25 09:07:00;345630;00:00:18;Indietro;TGLS_202;2;2;;98;97;441890;0
1;2022-05-25 09:06:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-25 09:07:00;429884;0;;;429878;426270;452441;441890;2022-05-25 09:06:00;12012;00:00:16;Indietro;TGLS_202;1;2;;98;98;441890;0
1;2022-05-25 09:06:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-25 09:07:00;89052;0;;Lift1;89050;85490;89790;129856;2022-05-25 09:06:00;40806;00:00:24;Indietro;TGLS_202;2;2;;100;99;133484;0
1;2022-05-25 09:06:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-25 09:06:00;129856;0;;;129850;126232;152404;133484;2022-05-25 09:06:00;3634;00:00:11;Indietro;TGLS_202;1;2;;100;100;133484;0
1;2022-05-25 09:06:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-25 09:06:00;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:06:00;2;00:00:01; ;Unknown;7;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(20) Deposito;(1) OK;2022-05-25 09:06:00;5901840;352;BECIWMS0151;Shuttle2;5901842;5901242;5902442;5901840;2022-05-25 09:06:00;2;00:00:01; ;TGLS_203;6;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(40) Ingresso;(1) OK;2022-05-25 09:06:00;5901840;352;BECIWMS0151;Shuttle2;5901842;5901242;5902442;2668330;2022-05-25 09:06:00;3233512;00:00:06;Avanti;TGLS_213;5;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:06:00;2668330;352;BECIWMS0151;L3-C08-R - WH1 (N 70);2668336;2668981;2648821;2660046;2022-05-25 09:06:00;8290;00:00:11;Avanti;TGLS_213;4;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(10) Prelievo;(1) OK;2022-05-25 09:06:00;2660046;352;BECIWMS0151;L3-C08-R - WH1 (N 70);2660045;2668981;2648821;2660046;2022-05-25 09:06:00;1;00:00:03; ;TGLS_125;3;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(30) Spostamento;(1) OK;2022-05-25 09:06:00;2660046;352;BECIWMS0151;L3-C08-R - WH1 (N 70);2660045;2668981;2648821;2668318;2022-05-25 09:06:00;8273;00:00:05;Indietro;TGLS_101;2;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite2;(50) Uscita;(1) OK;2022-05-25 09:06:00;2668318;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:06:00;3;00:00:04;Indietro;TGLS_101;1;7;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-25 09:06:00;5900608;0;;Shuttle1;5900610;5900010;5901210;5900608;2022-05-25 09:06:00;2;00:00:01; ;Unknown;7;7;;100;100;5900609;0
1;2022-05-25 09:06:00;Satellite1;(20) Deposito;(1) OK;2022-05-25 09:06:00;5900608;601;BECIWMS0630;Shuttle1;5900610;5900010;5901210;5900607;2022-05-25 09:06:00;3;00:00:01; ;TGLS_203;6;7;;100;100;5900609;54
1;2022-05-25 09:06:00;Satellite1;(40) Ingresso;(1) OK;2022-05-25 09:06:00;5900607;601;BECIWMS0630;Shuttle1;5900610;5900010;5901210;1248508;2022-05-25 09:06:00;4652102;00:00:05;Avanti;TGLS_213;5;7;;100;100;5900609;54
1;2022-05-25 09:06:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:06:00;1248508;601;BECIWMS0630;L2-C03-L - WH1 (N 34);1248514;1249156;1240333;1240885;2022-05-25 09:06:00;7629;00:00:06;Avanti;TGLS_223;4;7;;100;100;5900609;54
1;2022-05-25 09:06:00;Satellite1;(10) Prelievo;(1) OK;2022-05-25 09:06:00;1240885;601;BECIWMS0630;L2-C03-L - WH1 (N 34);1240884;1249156;1240333;1240885;2022-05-25 09:06:00;1;00:00:03; ;TGLS_125;3;7;;100;100;5900609;54
1;2022-05-25 09:06:00;Satellite1;(30) Spostamento;(1) OK;2022-05-25 09:06:00;1240885;601;BECIWMS0630;L2-C03-L - WH1 (N 34);1240884;1249156;1240333;1248526;2022-05-25 09:06:00;7642;00:00:06;Indietro;TGLS_101;2;7;;100;100;5900609;54
1;2022-05-25 09:06:00;Satellite1;(50) Uscita;(1) OK;2022-05-25 09:06:00;1248526;0;;Shuttle1;5900610;5900010;5901210;5900609;2022-05-25 09:06:00;1;00:00:04;Indietro;TGLS_101;1;7;;100;100;5900609;0
1;2022-05-25 09:06:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-25 09:06:00;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-25 09:06:00;3;00:00:03; ;Unknown;1;1;;100;100;5901839;0
1;2022-05-25 09:06:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-25 09:06:00;5900609;0;;Shuttle1;5900610;5900010;5901210;5900609;2022-05-25 09:06:00;1;00:00:02; ;Unknown;1;1;;100;100;5900609;0
