Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Peso UDC
03/03/2025 18:20:26;Satellite4;(10) Prelievo;(1) OK;03/03/2025 18:20:41;8863935;3608;100800156102670067;L4-C26-L -WH1;8863937;8874610;8851640;8863935;03/03/2025 18:20:38;2;00:00:03; ;TGLS_125;3;7;;95;95;287
03/03/2025 18:20:26;Satellite4;(30) Spostamento;(1) OK;03/03/2025 18:20:38;8863935;3608;100800156102670067;L4-C26-L -WH1;8863937;8874610;8851640;8873909;03/03/2025 18:20:30;9972;00:00:08;Indietro;TGLS_101;2;7;;95;95;287
03/03/2025 18:20:26;Satellite4;(50) Uscita;(1) OK;03/03/2025 18:20:30;8873909;0;;L4-C26-L -WH1;12704352;12703740;12704960;12704350;03/03/2025 18:20:26;2;00:00:04;Indietro;TGLS_101;1;7;;95;95;0
03/03/2025 18:20:24;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 18:21:06;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 18:21:05;2;00:00:01; ;Unknown;7;7;;79;79;0
03/03/2025 18:20:24;Satellite3;(20) Deposito;(1) OK;03/03/2025 18:21:05;12701871;2474;100800156102508681;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 18:21:02;2;00:00:02; ;TGLS_203;6;7;;79;79;289
03/03/2025 18:20:24;Satellite3;(40) Ingresso;(1) OK;03/03/2025 18:21:02;12701871;2474;100800156102508681;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;10129286;03/03/2025 18:20:57;2572583;00:00:04;Indietro;TGLS_213;5;7;;79;79;289
03/03/2025 18:20:24;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:20:57;10129286;2474;100800156102508681;L3-C24-R -WH1;10129279;10128636;10156815;10146304;03/03/2025 18:20:43;17025;00:00:14;Indietro;TGLS_233;4;7;;79;79;289
03/03/2025 18:20:24;Satellite3;(10) Prelievo;(1) OK;03/03/2025 18:20:43;10146304;2474;100800156102508681;L3-C24-R -WH1;10146306;10128636;10156815;10146304;03/03/2025 18:20:41;2;00:00:02; ;TGLS_134;3;7;;79;79;289
03/03/2025 18:20:24;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:20:41;10146304;2474;100800156102508681;L3-C24-R -WH1;10146306;10128636;10156815;10129338;03/03/2025 18:20:28;16968;00:00:12;Avanti;TGLS_101;2;7;;79;79;289
03/03/2025 18:20:24;Satellite3;(50) Uscita;(1) OK;03/03/2025 18:20:28;10129338;0;;L3-C24-R -WH1;12701869;12701260;12702480;12701865;03/03/2025 18:20:24;4;00:00:04;Avanti;TGLS_101;1;7;;79;79;0
03/03/2025 18:20:23;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 18:20:37;172667;0;;L2-C46-L -WH1;172664;100140;179455;168381;03/03/2025 18:20:37;4283;00:00:00;Avanti;TGLS_202;1;2;;0;0;0
03/03/2025 18:20:23;Shuttle2;(60) Posizionamento con catene;(1) OK;03/03/2025 18:20:37;168381;2373;100800156102511728;;172664;100140;179455;156418;03/03/2025 18:20:23;16246;00:00:13;Indietro;TGLS_202;1;2;;0;0;634
03/03/2025 18:20:11;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 18:20:24;240167;0;;L3-C24-L -WH1;240169;200220;279539;255044;03/03/2025 18:20:11;14875;00:00:12;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:20:11;Satellite1;(40) Ingresso;(1) OK;03/03/2025 18:20:50;12700621;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;422443;03/03/2025 18:20:46;12278179;00:00:04;Avanti;TGLS_113;7;7;;91;91;0
03/03/2025 18:20:11;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:20:46;422443;0;;L1-C02-L -WH1;422447;423087;400137;414247;03/03/2025 18:20:38;8200;00:00:07;Avanti;TGLS_123;6;7;;91;91;0
03/03/2025 18:20:11;Satellite1;(20) Deposito;(1) OK;03/03/2025 18:20:38;414247;1328;100800156102653640;L1-C02-L -WH1;414245;423087;400137;414247;03/03/2025 18:20:36;2;00:00:02; ;TGLS_223;5;7;;91;91;803
03/03/2025 18:20:11;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:20:36;414247;1328;100800156102653640;L1-C02-L -WH1;414245;423087;400137;422391;03/03/2025 18:20:20;8146;00:00:15;Indietro;TGLS_213;4;7;;91;91;803
03/03/2025 18:20:11;Satellite1;(50) Uscita;(1) OK;03/03/2025 18:20:20;422391;1328;100800156102653640;L1-C02-L -WH1;12700622;12700020;12701230;12700626;03/03/2025 18:20:16;4;00:00:04;Indietro;TGLS_203;3;7;;91;91;803
03/03/2025 18:20:11;Satellite1;(10) Prelievo;(1) OK;03/03/2025 18:20:16;12700626;1328;100800156102653640;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:20:13;4;00:00:02; ;TGLS_107;2;7;;91;91;803
03/03/2025 18:20:11;Satellite1;(91) Disabilita batteria;(1) OK;03/03/2025 18:20:13;12700626;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:20:11;4;00:00:02; ;Unknown;1;7;;91;91;0
03/03/2025 18:20:10;Shuttle4;(30) Spostamento;(1) OK;03/03/2025 18:20:25;343152;0;;L4-C26-L -WH1;343154;300160;379465;368266;03/03/2025 18:20:10;25112;00:00:15;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:20:01;Shuttle1;(60) Posizionamento con catene;(1) OK;03/03/2025 18:20:10;7520;1328;100800156102653640;L1-C02-R -WH1;7518;60;79393;7520;03/03/2025 18:20:01;2;00:00:09;Indietro;TGLS_202;1;1;;0;0;803
03/03/2025 18:20:00;Satellite1;(92) Abilita batteria;(1) OK;03/03/2025 18:20:04;12700626;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:20:03;4;00:00:01; ;Unknown;2;2;;91;91;0
03/03/2025 18:20:00;Satellite1;(20) Deposito;(1) OK;03/03/2025 18:20:03;12700626;1328;100800156102653640;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700627;03/03/2025 18:20:00;5;00:00:02; ;TGLS_203;1;2;;91;91;803
03/03/2025 18:19:54;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 18:20:00;7520;0;;L1-C02-R -WH1;7518;60;79393;6042;03/03/2025 18:19:54;1476;00:00:05;Avanti;TGLS_202;1;1;;0;0;0
03/03/2025 18:19:53;Satellite2;(92) Abilita batteria;(1) OK;03/03/2025 18:20:26;12703112;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703112;03/03/2025 18:20:24;0;00:00:01; ;Unknown;7;7;;88;88;0
03/03/2025 18:19:53;Satellite2;(20) Deposito;(1) OK;03/03/2025 18:20:24;12703112;2373;100800156102511728;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 18:20:22;1;00:00:02; ;TGLS_203;6;7;;88;88;634
03/03/2025 18:19:53;Satellite2;(40) Ingresso;(1) OK;03/03/2025 18:20:22;12703111;2373;100800156102511728;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;10853800;03/03/2025 18:20:16;1849312;00:00:06;Indietro;TGLS_213;5;7;;88;88;634
03/03/2025 18:19:53;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:20:16;10853800;2373;100800156102511728;L2-C35-R -WH1;10853791;10853151;10863564;10858451;03/03/2025 18:20:05;4660;00:00:10;Indietro;TGLS_233;4;7;;88;88;634
03/03/2025 18:19:53;Satellite2;(10) Prelievo;(1) OK;03/03/2025 18:20:05;10858451;2373;100800156102511728;L2-C35-R -WH1;10858450;10853151;10863564;10858451;03/03/2025 18:20:03;1;00:00:02; ;TGLS_134;3;7;;88;88;634
03/03/2025 18:19:53;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:20:03;10858451;2373;100800156102511728;L2-C35-R -WH1;10858450;10853151;10863564;10853821;03/03/2025 18:19:57;4629;00:00:05;Avanti;TGLS_101;2;7;;88;88;634
03/03/2025 18:19:53;Satellite2;(50) Uscita;(1) OK;03/03/2025 18:19:57;10853821;0;;L2-C35-R -WH1;12703112;12702500;12703720;12703111;03/03/2025 18:19:53;1;00:00:04;Avanti;TGLS_101;1;7;;88;88;0
03/03/2025 18:19:42;Satellite4;(40) Ingresso;(1) OK;03/03/2025 18:20:09;12704350;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;7645476;03/03/2025 18:20:04;5058876;00:00:05;Avanti;TGLS_113;5;5;;95;95;0
03/03/2025 18:19:42;Satellite4;(30) Spostamento;(1) OK;03/03/2025 18:20:04;7645476;0;;L4-C43-L -WH1;7645480;7646126;7623219;7640927;03/03/2025 18:19:59;4553;00:00:04;Avanti;TGLS_123;4;5;;95;95;0
03/03/2025 18:19:42;Satellite4;(20) Deposito;(1) OK;03/03/2025 18:19:59;7640927;192;100800156102473231;L4-C43-L -WH1;7640929;7646126;7623219;7640927;03/03/2025 18:19:56;2;00:00:02; ;TGLS_223;3;5;;95;95;446
03/03/2025 18:19:42;Satellite4;(30) Spostamento;(1) OK;03/03/2025 18:19:56;7640927;192;100800156102473231;L4-C43-L -WH1;7640929;7646126;7623219;7645411;03/03/2025 18:19:46;4482;00:00:09;Indietro;TGLS_213;2;5;;95;95;446
03/03/2025 18:19:42;Satellite4;(50) Uscita;(1) OK;03/03/2025 18:19:46;7645411;192;100800156102473231;L4-C43-L -WH1;12704352;12703740;12704960;12704355;03/03/2025 18:19:42;3;00:00:04;Indietro;TGLS_203;1;5;;95;95;446
03/03/2025 18:19:40;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 18:19:53;156417;0;;L2-C35-R -WH1;156419;100140;179455;172664;03/03/2025 18:19:40;16245;00:00:12;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:19:36;Satellite4;(10) Prelievo;(1) OK;03/03/2025 18:19:40;12704354;192;100800156102473231;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704355;03/03/2025 18:19:36;3;00:00:03; ;TGLS_107;1;1;;95;95;446
03/03/2025 18:19:35;Satellite3;(40) Ingresso;(1) OK;03/03/2025 18:20:08;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;7397164;03/03/2025 18:20:04;5304705;00:00:04;Avanti;TGLS_113;7;7;;80;79;0
03/03/2025 18:19:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:20:04;7397164;0;;L3-C34-L -WH1;7397172;7397814;7374856;7391664;03/03/2025 18:19:57;5508;00:00:07;Avanti;TGLS_123;6;7;;80;79;0
03/03/2025 18:19:35;Satellite3;(20) Deposito;(1) OK;03/03/2025 18:19:57;7391664;2447;100800156102528665;L3-C34-L -WH1;7391664;7397814;7374856;7391664;03/03/2025 18:19:54;0;00:00:02; ;TGLS_223;5;7;;80;79;441
03/03/2025 18:19:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:19:54;7391664;2447;100800156102528665;L3-C34-L -WH1;7391664;7397814;7374856;7397113;03/03/2025 18:19:45;5449;00:00:09;Indietro;TGLS_213;4;7;;80;79;441
03/03/2025 18:19:35;Satellite3;(50) Uscita;(1) OK;03/03/2025 18:19:45;7397113;2447;100800156102528665;L3-C34-L -WH1;12701869;12701260;12702480;12701869;03/03/2025 18:19:41;0;00:00:03;Indietro;TGLS_203;3;7;;80;79;441
03/03/2025 18:19:35;Satellite3;(10) Prelievo;(1) OK;03/03/2025 18:19:41;12701869;2447;100800156102528665;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701869;03/03/2025 18:19:38;0;00:00:03; ;TGLS_107;2;7;;80;79;441
03/03/2025 18:19:35;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 18:19:38;12701869;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701869;03/03/2025 18:19:35;0;00:00:02; ;Unknown;1;7;;80;80;0
03/03/2025 18:19:29;Satellite4;(91) Disabilita batteria;(1) OK;03/03/2025 18:19:32;12704355;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704355;03/03/2025 18:19:29;3;00:00:03; ;Unknown;1;1;;95;95;0
03/03/2025 18:19:25;Shuttle4;(30) Spostamento;(1) OK;03/03/2025 18:19:42;368267;0;;L4-C43-R -WH1;368265;300160;379465;343153;03/03/2025 18:19:25;25112;00:00:16;Avanti;TGLS_202;1;1;;0;0;0
03/03/2025 18:19:21;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 18:19:34;255044;0;;L3-C34-L -WH1;255041;200220;279539;253599;03/03/2025 18:19:34;1442;00:00:00;Avanti;TGLS_202;1;2;;0;0;0
03/03/2025 18:19:21;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 18:19:34;253599;2447;100800156102528665;;255041;200220;279539;240169;03/03/2025 18:19:21;14872;00:00:13;Indietro;TGLS_202;1;2;;0;0;441
03/03/2025 18:19:20;Satellite1;(40) Ingresso;(1) OK;03/03/2025 18:19:54;12700626;1328;100800156102653640;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12623794;03/03/2025 18:19:47;76828;00:00:07;Indietro;TGLS_213;5;5;;91;91;803
03/03/2025 18:19:20;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:19:47;12623794;1328;100800156102653640;L1-C01-R -WH1;12623779;12623138;12651306;12629084;03/03/2025 18:19:33;5305;00:00:13;Indietro;TGLS_233;4;5;;91;91;803
03/03/2025 18:19:20;Satellite1;(10) Prelievo;(1) OK;03/03/2025 18:19:33;12629084;1328;100800156102653640;L1-C01-R -WH1;12629084;12623138;12651306;12629084;03/03/2025 18:19:30;0;00:00:02; ;TGLS_134;3;5;;91;91;803
03/03/2025 18:19:20;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:19:30;12629084;1328;100800156102653640;L1-C01-R -WH1;12629084;12623138;12651306;12623831;03/03/2025 18:19:24;5253;00:00:05;Avanti;TGLS_101;2;5;;91;91;803
03/03/2025 18:19:20;Satellite1;(50) Uscita;(1) OK;03/03/2025 18:19:24;12623831;0;;L1-C01-R -WH1;12700622;12700020;12701230;12700620;03/03/2025 18:19:20;2;00:00:04;Avanti;TGLS_101;1;5;;91;91;0
03/03/2025 18:19:16;Satellite1;(91) Disabilita batteria;(1) OK;03/03/2025 18:19:19;12700620;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700620;03/03/2025 18:19:16;2;00:00:03; ;Unknown;1;1;;91;91;0
03/03/2025 18:19:14;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 18:19:19;6041;0;;L1-C01-R -WH1;6043;60;79393;7520;03/03/2025 18:19:14;1477;00:00:05;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:19:14;Satellite1;(92) Abilita batteria;(1) OK;03/03/2025 18:19:15;12700620;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700620;03/03/2025 18:19:14;2;00:00:01; ;Unknown;1;1;;91;91;0
03/03/2025 18:19:00;Satellite2;(40) Ingresso;(1) OK;03/03/2025 18:19:38;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;9997095;03/03/2025 18:19:33;2706017;00:00:04;Avanti;TGLS_113;7;7;;88;88;0
03/03/2025 18:19:00;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:19:33;9997095;0;;L2-C46-L -WH1;9997099;9997746;9974806;9985300;03/03/2025 18:19:24;11799;00:00:08;Avanti;TGLS_123;6;7;;88;88;0
03/03/2025 18:19:00;Satellite2;(20) Deposito;(1) OK;03/03/2025 18:19:24;9985300;235;100800156102503785;L2-C46-L -WH1;9985302;9997746;9974806;9985300;03/03/2025 18:19:22;2;00:00:02; ;TGLS_223;5;7;;88;88;645
03/03/2025 18:19:00;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:19:22;9985300;235;100800156102503785;L2-C46-L -WH1;9985302;9997746;9974806;9997046;03/03/2025 18:19:09;11744;00:00:12;Indietro;TGLS_213;4;7;;88;88;645
03/03/2025 18:19:00;Satellite2;(50) Uscita;(1) OK;03/03/2025 18:19:09;9997046;235;100800156102503785;L2-C46-L -WH1;12703112;12702500;12703720;12703112;03/03/2025 18:19:05;0;00:00:04;Indietro;TGLS_203;3;7;;88;88;645
03/03/2025 18:19:00;Satellite2;(10) Prelievo;(1) OK;03/03/2025 18:19:05;12703112;235;100800156102503785;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703112;03/03/2025 18:19:03;0;00:00:02; ;TGLS_107;2;7;;88;88;645
03/03/2025 18:19:00;Satellite2;(91) Disabilita batteria;(1) OK;03/03/2025 18:19:03;12703112;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703113;03/03/2025 18:19:00;1;00:00:03; ;Unknown;1;7;;88;88;0
03/03/2025 18:18:53;Satellite4;(92) Abilita batteria;(1) OK;03/03/2025 18:19:28;12704355;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704355;03/03/2025 18:19:27;3;00:00:00; ;Unknown;7;7;;95;95;0
03/03/2025 18:18:53;Satellite4;(20) Deposito;(1) OK;03/03/2025 18:19:27;12704355;192;100800156102473231;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704355;03/03/2025 18:19:25;3;00:00:02; ;TGLS_203;6;7;;95;95;446
03/03/2025 18:18:53;Satellite4;(40) Ingresso;(21) OK silent warning;03/03/2025 18:19:25;12704355;192;100800156102473231;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;8873955;03/03/2025 18:19:18;3830397;00:00:07;Avanti;TGLS_213;5;7;;95;95;446
03/03/2025 18:18:53;Satellite4;(30) Spostamento;(1) OK;03/03/2025 18:19:18;8873955;192;100800156102473231;L4-C26-L -WH1;8873962;8874610;8851640;8864833;03/03/2025 18:19:08;9129;00:00:09;Avanti;TGLS_223;4;7;;95;95;446
03/03/2025 18:18:53;Satellite4;(10) Prelievo;(1) OK;03/03/2025 18:19:08;8864833;192;100800156102473231;L4-C26-L -WH1;8864834;8874610;8851640;8864833;03/03/2025 18:19:05;1;00:00:02; ;TGLS_125;3;7;;95;95;446
03/03/2025 18:18:53;Satellite4;(30) Spostamento;(1) OK;03/03/2025 18:19:05;8864833;192;100800156102473231;L4-C26-L -WH1;8864834;8874610;8851640;8873908;03/03/2025 18:18:57;9074;00:00:07;Indietro;TGLS_101;2;7;;95;95;446
03/03/2025 18:18:53;Satellite4;(50) Uscita;(1) OK;03/03/2025 18:18:57;8873908;0;;L4-C26-L -WH1;12704352;12703740;12704960;12704351;03/03/2025 18:18:53;1;00:00:04;Indietro;TGLS_101;1;7;;95;95;0
03/03/2025 18:18:46;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 18:19:00;172667;0;;L2-C46-L -WH1;172664;100140;179455;169570;03/03/2025 18:19:00;3094;00:00:00;Avanti;TGLS_202;1;2;;0;0;0
03/03/2025 18:18:46;Shuttle2;(60) Posizionamento con catene;(1) OK;03/03/2025 18:19:00;169570;235;100800156102503785;;172664;100140;179455;156418;03/03/2025 18:18:46;16246;00:00:13;Indietro;TGLS_202;1;2;;0;0;645
03/03/2025 18:18:43;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 18:19:24;12701869;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701869;03/03/2025 18:19:23;0;00:00:01; ;Unknown;7;7;;80;79;0
03/03/2025 18:18:43;Satellite3;(20) Deposito;(1) OK;03/03/2025 18:19:23;12701869;2447;100800156102528665;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701869;03/03/2025 18:19:21;0;00:00:02; ;TGLS_203;6;7;;80;79;441
03/03/2025 18:18:43;Satellite3;(40) Ingresso;(1) OK;03/03/2025 18:19:21;12701869;2447;100800156102528665;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;10129286;03/03/2025 18:19:16;2572583;00:00:05;Indietro;TGLS_213;5;7;;80;79;441
03/03/2025 18:18:43;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:19:16;10129286;2447;100800156102528665;L3-C24-R -WH1;10129279;10128636;10156815;10145403;03/03/2025 18:19:03;16124;00:00:12;Indietro;TGLS_233;4;7;;80;79;441
03/03/2025 18:18:43;Satellite3;(10) Prelievo;(1) OK;03/03/2025 18:19:03;10145403;2447;100800156102528665;L3-C24-R -WH1;10145405;10128636;10156815;10145403;03/03/2025 18:19:00;2;00:00:03; ;TGLS_134;3;7;;80;80;441
03/03/2025 18:18:43;Satellite3;(30) Spostamento;(1) OK;03/03/2025 18:19:00;10145403;2447;100800156102528665;L3-C24-R -WH1;10145405;10128636;10156815;10129340;03/03/2025 18:18:48;16065;00:00:11;Avanti;TGLS_101;2;7;;80;80;441
03/03/2025 18:18:43;Satellite3;(50) Uscita;(1) OK;03/03/2025 18:18:48;10129340;0;;L3-C24-R -WH1;12701869;12701260;12702480;12701865;03/03/2025 18:18:43;4;00:00:04;Avanti;TGLS_101;1;7;;80;80;0
03/03/2025 18:18:40;Satellite4;(91) Disabilita batteria;(1) OK;03/03/2025 18:18:43;12704351;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704351;03/03/2025 18:18:40;1;00:00:03; ;Unknown;1;1;;95;95;0
03/03/2025 18:18:38;Shuttle4;(30) Spostamento;(1) OK;03/03/2025 18:18:53;343151;0;;L4-C26-L -WH1;343154;300160;379465;368265;03/03/2025 18:18:38;25111;00:00:15;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:18:37;Satellite4;(92) Abilita batteria;(1) OK;03/03/2025 18:18:39;12704351;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;12704351;03/03/2025 18:18:37;1;00:00:02; ;Unknown;1;1;;95;95;0
03/03/2025 18:18:32;Satellite1;(40) Ingresso;(1) OK;03/03/2025 18:19:12;12700620;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;422443;03/03/2025 18:19:08;12278179;00:00:04;Avanti;TGLS_113;7;7;;91;91;0
03/03/2025 18:18:32;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:19:08;422443;0;;L1-C02-L -WH1;422447;423087;400137;413345;03/03/2025 18:19:00;9102;00:00:08;Avanti;TGLS_123;6;7;;91;91;0
03/03/2025 18:18:32;Satellite1;(20) Deposito;(1) OK;03/03/2025 18:19:00;413345;1068;100800156102653626;L1-C02-L -WH1;413343;423087;400137;413345;03/03/2025 18:18:57;2;00:00:02; ;TGLS_223;5;7;;91;91;800
03/03/2025 18:18:32;Satellite1;(30) Spostamento;(1) OK;03/03/2025 18:18:57;413345;1068;100800156102653626;L1-C02-L -WH1;413343;423087;400137;422412;03/03/2025 18:18:41;9069;00:00:15;Indietro;TGLS_213;4;7;;91;91;800
03/03/2025 18:18:32;Satellite1;(50) Uscita;(1) OK;03/03/2025 18:18:41;422412;1068;100800156102653626;L1-C02-L -WH1;12700622;12700020;12701230;12700626;03/03/2025 18:18:37;4;00:00:04;Indietro;TGLS_203;3;7;;91;91;800
03/03/2025 18:18:32;Satellite1;(10) Prelievo;(1) OK;03/03/2025 18:18:37;12700626;1068;100800156102653626;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:18:34;4;00:00:03; ;TGLS_107;2;7;;91;91;800
03/03/2025 18:18:32;Satellite1;(91) Disabilita batteria;(1) OK;03/03/2025 18:18:34;12700626;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:18:32;4;00:00:02; ;Unknown;1;7;;91;91;0
03/03/2025 18:18:30;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 18:18:43;240167;0;;L3-C24-L -WH1;240169;200220;279539;255044;03/03/2025 18:18:30;14875;00:00:12;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 18:18:21;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 18:18:31;7520;0;;L1-C02-R -WH1;7518;60;79393;7520;03/03/2025 18:18:31;2;00:00:00;Avanti;TGLS_202;1;2;;0;0;0
03/03/2025 18:18:21;Shuttle1;(60) Posizionamento con catene;(1) OK;03/03/2025 18:18:31;7520;1068;100800156102653626;L1-C02-R -WH1;7518;60;79393;6042;03/03/2025 18:18:21;1476;00:00:10;Indietro;TGLS_202;1;2;;0;0;800
03/03/2025 18:18:21;Satellite1;(92) Abilita batteria;(1) OK;03/03/2025 18:18:25;12700626;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:18:25;4;00:00:00; ;Unknown;3;3;;91;91;0
03/03/2025 18:18:21;Satellite1;(92) Abilita batteria;(1) OK;03/03/2025 18:18:25;12700626;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700626;03/03/2025 18:18:24;4;00:00:01; ;Unknown;2;3;;91;91;0
03/03/2025 18:18:21;Satellite1;(20) Deposito;(1) OK;03/03/2025 18:18:24;12700626;1068;100800156102653626;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700627;03/03/2025 18:18:21;5;00:00:03; ;TGLS_203;1;3;;91;91;800
03/03/2025 18:18:16;Satellite2;(92) Abilita batteria;(1) OK;03/03/2025 18:18:49;12703113;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703113;03/03/2025 18:18:47;1;00:00:01; ;Unknown;7;7;;88;88;0
03/03/2025 18:18:16;Satellite2;(20) Deposito;(1) OK;03/03/2025 18:18:47;12703113;235;100800156102503785;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703113;03/03/2025 18:18:45;1;00:00:02; ;TGLS_203;6;7;;88;88;645
03/03/2025 18:18:16;Satellite2;(40) Ingresso;(1) OK;03/03/2025 18:18:45;12703113;235;100800156102503785;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;10853801;03/03/2025 18:18:39;1849311;00:00:06;Indietro;TGLS_213;5;7;;88;88;645
03/03/2025 18:18:16;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:18:39;10853801;235;100800156102503785;L2-C35-R -WH1;10853791;10853151;10863564;10857553;03/03/2025 18:18:29;3762;00:00:09;Indietro;TGLS_233;4;7;;88;88;645
03/03/2025 18:18:16;Satellite2;(10) Prelievo;(1) OK;03/03/2025 18:18:29;10857553;235;100800156102503785;L2-C35-R -WH1;10857551;10853151;10863564;10857553;03/03/2025 18:18:26;2;00:00:02; ;TGLS_134;3;7;;88;88;645
03/03/2025 18:18:16;Satellite2;(30) Spostamento;(1) OK;03/03/2025 18:18:26;10857553;235;100800156102503785;L2-C35-R -WH1;10857551;10853151;10863564;10853833;03/03/2025 18:18:20;3718;00:00:06;Avanti;TGLS_101;2;7;;88;88;645
03/03/2025 18:18:16;Satellite2;(50) Uscita;(1) OK;03/03/2025 18:18:20;10853833;0;;L2-C35-R -WH1;12703112;12702500;12703720;12703111;03/03/2025 18:18:16;1;00:00:04;Avanti;TGLS_101;1;7;;88;88;0
03/03/2025 18:18:09;Satellite4;(40) Ingresso;(1) OK;03/03/2025 18:18:35;12704351;0;;L4-C00-R  (Shuttle4)-WH1;12704352;12703740;12704960;7645476;03/03/2025 18:18:30;5058876;00:00:05;Avanti;TGLS_113;5;5;;95;95;0
