Data\Ora;Tipologia;Periferica;Valore;Codice;Descrizione
10/03/2025 19:45:14;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:45:13;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:39:22;;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:39:21;;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:37:06;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:37:04;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:31:03;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:31:02;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:28:27;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:28:26;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:24:37;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:24:36;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:21:30;;Satellite2;OFF;DB116.DBX8.6;#506 - Uscita - Camma di sicurezza non raggiunta
10/03/2025 19:21:25;;Satellite2;ON;DB116.DBX8.6;#506 - Uscita - Camma di sicurezza non raggiunta
10/03/2025 19:15:37;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:15:36;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:11:20;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:11:18;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:09:31;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:09:29;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:04:33;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:04:31;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:02:23;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:02:22;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:00:15;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 19:00:13;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:58:30;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:58:29;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:55:58;;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:55:57;;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:55:13;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:55:12;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:53:57;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:53:55;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:53:05;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:53:04;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:52:36;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:52:35;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:51:38;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:51:37;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:51:04;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:51:02;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:46:54;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:46:52;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:45:29;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:45:28;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:40:32;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:40:31;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:38:11;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:38:10;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:37:54;;Satellite3;OFF;DB116.DBX8.6;#506 - Uscita - Camma di sicurezza non raggiunta
10/03/2025 18:37:49;;Satellite3;ON;DB116.DBX8.6;#506 - Uscita - Camma di sicurezza non raggiunta
10/03/2025 18:34:24;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:34:23;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:31:53;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:31:51;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:30:55;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:30:54;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:26:53;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:26:52;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:25:08;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:25:07;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:25:00;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:24:58;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:23:06;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:23:05;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:19:01;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:19:00;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:18:42;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:18:40;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:17:34;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:17:33;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:10:58;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:10:57;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:03:21;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:03:20;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:03:00;;Satellite2;OFF;DB126.DBX4.1;#34 - Attivata correzione per aumento velocità
10/03/2025 18:03:00;;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:02:59;;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:02:56;;Satellite2;ON;DB126.DBX4.1;#34 - Attivata correzione per aumento velocità
10/03/2025 18:01:54;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 18:01:53;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:54:32;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:54:31;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:46:35;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:46:34;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:43:54;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:43:53;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:41:52;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:41:51;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:41:49;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:41:48;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:31:56;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:31:55;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:31:13;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:31:12;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:28:54;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:28:53;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:27:51;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:27:50;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:26:56;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:26:55;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:25:53;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:25:51;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:24:51;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:24:50;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:24:43;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:24:42;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 17:22:00;;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 17:21:59;;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 17:21:58;;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 17:21:58;;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 17:21:56;;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 17:21:56;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 17:21:55;;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 17:21:54;;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 17:21:39;;H2;OFF;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
10/03/2025 17:21:39;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
10/03/2025 17:21:39;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
10/03/2025 16:49:34;;H2;ON;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
10/03/2025 16:48:09;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
10/03/2025 16:48:09;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
10/03/2025 16:47:33;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
10/03/2025 16:47:32;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
10/03/2025 16:47:12;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
10/03/2025 16:47:12;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
10/03/2025 16:47:05;;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 16:47:05;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 16:47:05;;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 16:47:05;;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 16:47:04;;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 16:47:04;;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 16:47:04;;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 16:47:04;;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 15:32:17;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 15:32:16;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 12:20:18;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 12:20:17;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 12:04:59;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 12:04:58;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:46:01;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:46:00;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:24:59;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:24:58;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:22:33;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:22:31;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:21:21;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:21:20;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:16:45;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:16:44;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:15:09;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:15:08;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:13:29;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:13:28;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:11:51;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:11:49;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:10:18;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:10:17;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:08:33;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:08:32;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:05:29;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:05:28;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:03:54;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:03:53;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:00:40;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 11:00:38;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:59:12;;Satellite2;OFF;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
10/03/2025 10:59:09;;Satellite2;ON;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
10/03/2025 10:58:40;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:58:40;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:58:37;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:58:37;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:55:08;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:55:07;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:54:14;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 10:51:24;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 10:51:23;;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 10:51:19;;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 10:51:17;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:51:15;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:51:13;;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 10:51:09;;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 10:51:08;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:51:05;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 10:48:12;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:48:10;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:46:56;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 10:46:55;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:45:46;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:45:45;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:43:59;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:43:58;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:34:43;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:34:42;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:14:12;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:14:11;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:08:32;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 09:08:31;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
10/03/2025 08:58:51;;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:58:44;;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:58:43;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:58:42;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:58:12;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:57:56;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:57:55;;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:57:49;;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:57:48;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:57:47;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:57:45;;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:57:40;;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
10/03/2025 08:57:39;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:57:38;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
10/03/2025 08:55:32;;Shuttle4;OFF;DB116.DBX10.5;#6006 - Missione 60 - Superato il numero massimo di correzioni
10/03/2025 08:55:31;;Shuttle4;ON;DB116.DBX10.5;#6006 - Missione 60 - Superato il numero massimo di correzioni
10/03/2025 08:55:30;;Shuttle4;OFF;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
10/03/2025 08:55:26;;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 08:55:24;;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 08:55:15;;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 08:54:27;;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
10/03/2025 08:54:25;;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:54:25;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:54:25;;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:54:24;;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:54:16;;Shuttle4;ON;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
10/03/2025 08:52:55;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
10/03/2025 08:52:54;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
10/03/2025 08:52:54;;H2;OFF;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
10/03/2025 08:52:54;;H2;OFF;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
10/03/2025 08:52:54;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
10/03/2025 08:52:54;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
10/03/2025 08:52:54;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
10/03/2025 08:52:54;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
10/03/2025 08:52:47;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
10/03/2025 08:52:45;;H2;ON;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
10/03/2025 08:52:45;;H1;ON;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
10/03/2025 08:52:43;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
10/03/2025 08:52:43;;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
