Date time;Type;Peripheral name;Value;Code;Description
3/19/2025 4:36:25 PM;;7S0401;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 4:36:24 PM;;7S0401;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 4:19:34 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 4:19:29 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 4:14:33 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 4:14:29 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 3:57:29 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 3:57:23 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:14:01 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:13:56 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:11:22 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:11:18 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:08:12 PM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 2:08:09 PM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 2:07:53 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:07:47 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:05:09 PM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 2:05:05 PM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 2:04:50 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 2:04:45 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:39:36 PM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 1:39:33 PM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 1:34:58 PM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 1:34:54 PM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 1:33:26 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:33:21 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:32:38 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:32:33 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:25:56 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:25:52 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:24:45 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:24:40 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:21:45 PM;;7S0401;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 1:21:44 PM;;7S0401;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 1:21:27 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:21:22 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:16:28 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:16:24 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:14:57 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 1:14:52 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 12:37:38 PM;;7S0301;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 12:37:34 PM;;7S0301;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 12:31:31 PM;;7S0101;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:31:30 PM;;7S0101;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:23:02 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:23:01 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:17:26 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:17:25 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:13:03 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 12:13:02 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:58:44 AM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:58:43 AM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:53:33 AM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:53:32 AM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:36:19 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:36:14 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:33:54 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:33:49 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:33:17 AM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:33:13 AM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:32:35 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:32:30 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:32:22 AM;;7S0202;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:32:21 AM;;7S0202;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:32:05 AM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:32:00 AM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:30:20 AM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:30:18 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 11:30:18 AM;;7S0201;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:30:17 AM;;7S0201;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 11:30:14 AM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:30:13 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 11:29:57 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 11:29:52 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:32:00 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 10:31:57 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 10:31:51 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:31:45 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:31:33 AM;;7S0101;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 10:31:32 AM;;7S0101;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 10:30:01 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 10:29:58 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 10:29:50 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:29:44 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:20:47 AM;;7N0101;OFF;DB116.DBX10.3;#6004 - Mission LU Movement - Found the overhung sensor of the opposite side of the movement direction
3/19/2025 10:20:43 AM;;7N0101;ON;DB116.DBX10.3;#6004 - Mission LU Movement - Found the overhung sensor of the opposite side of the movement direction
3/19/2025 10:16:03 AM;;7S0101;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:16:03 AM;;7S0101;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 10:16:03 AM;;7S0102;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 10:16:03 AM;;7S0102;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:16:03 AM;;7N0101;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 10:16:03 AM;;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:16:02 AM;;7N0102;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:16:02 AM;;7N0102;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 10:15:58 AM;;7N0101;OFF;DB106.DBX15.3;#12 - Alarm Safe Position not OK (Datamatrix Profinet)
3/19/2025 10:13:55 AM;;7S0101;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:13:54 AM;;7N0101;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:13:00 AM;;7S0101;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:13:00 AM;;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:10:49 AM;;7S0101;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:10:49 AM;;7N0101;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:10:33 AM;;7N0101;ON;DB106.DBX15.3;#12 - Alarm Safe Position not OK (Datamatrix Profinet)
3/19/2025 10:07:15 AM;;7S0101;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:07:15 AM;;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:03:53 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:03:48 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 10:03:08 AM;;7N0101;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 10:03:07 AM;;7N0102;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 10:03:05 AM;;7S0101;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:03:05 AM;;7S0101;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 10:03:05 AM;;7S0102;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 10:03:05 AM;;7S0102;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 10:03:05 AM;;7N0101;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:03:04 AM;;7N0102;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 10:00:01 AM;;7S0201;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 10:00:01 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 10:00:00 AM;;7S0201;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:59:56 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:59:40 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:59:40 AM;;7S0301;OFF;DB116.DBX4.6;#306 -  Missions Movement -  Positioning failed
3/19/2025 9:59:36 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:59:35 AM;;7S0301;ON;DB116.DBX4.6;#306 -  Missions Movement -  Positioning failed
3/19/2025 9:58:48 AM;;7N0101;OFF;DB106.DBX14.7;#8 - Hardware - Movidrive's fault
3/19/2025 9:58:48 AM;;7N0101;OFF;DB106.DBX16.3;#20 - General - Switching to manual mode with some hanged missions
3/19/2025 9:58:39 AM;;7S0101;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 9:58:39 AM;;7S0101;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 9:58:39 AM;;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 9:58:38 AM;;7S0101;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 9:58:38 AM;;7S0101;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 9:58:36 AM;;7N0101;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 9:58:35 AM;;7N0101;ON;DB106.DBX16.3;#20 - General - Switching to manual mode with some hanged missions
3/19/2025 9:58:14 AM;;7S0401;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:58:13 AM;;7S0401;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:57:34 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:57:30 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:57:16 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:57:11 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:55:16 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:55:11 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:55:02 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:54:59 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:54:46 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:54:46 AM;;7S0202;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:54:42 AM;;7S0202;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:54:41 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:53:13 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:53:13 AM;;7S0201;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:53:11 AM;;7S0201;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:53:09 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:52:55 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:52:49 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:51:59 AM;;7S0401;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:51:58 AM;;7S0401;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:51:48 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:51:43 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:51:04 AM;;7S0202;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:51:04 AM;;7S0202;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:51:03 AM;;7S0202;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:50:58 AM;;7S0202;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:50:52 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:50:48 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:50:34 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:50:29 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:50:19 AM;;7N0101;ON;DB106.DBX14.7;#8 - Hardware - Movidrive's fault
3/19/2025 9:48:30 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:48:25 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:48:06 AM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:48:02 AM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/19/2025 9:47:48 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:47:43 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:46:32 AM;;7S0401;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:46:31 AM;;7S0401;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:46:20 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:46:15 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:45:21 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:45:16 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:44:38 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:44:33 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:44:17 AM;;7N0101;OFF;DB106.DBX14.7;#8 - Hardware - Movidrive's fault
3/19/2025 9:43:44 AM;;7S0301;OFF;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/19/2025 9:43:42 AM;;7S0301;ON;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/19/2025 9:41:28 AM;;7S0301;OFF;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/19/2025 9:41:27 AM;;7S0301;ON;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/19/2025 9:41:02 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:40:58 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:40:29 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:40:24 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:39:41 AM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:39:40 AM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:37:12 AM;;7N0101;ON;DB106.DBX14.7;#8 - Hardware - Movidrive's fault
3/19/2025 9:36:27 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:36:22 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:36:10 AM;;7S0302;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:36:09 AM;;7S0302;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:34:30 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:34:25 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:34:07 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:34:03 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:31:34 AM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:31:29 AM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 9:01:07 AM;;7S0101;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 9:01:06 AM;;7S0101;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 8:45:15 AM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 8:45:10 AM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/19/2025 8:44:00 AM;;7S0403;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:44:00 AM;;7S0403;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:43:59 AM;;7N0401;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:43:59 AM;;7N0401;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:43:59 AM;;7N0403;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:43:59 AM;;7S0402;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:43:59 AM;;7S0402;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:43:59 AM;;7N0403;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:43:58 AM;;7N0402;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:43:58 AM;;7N0402;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:43:58 AM;;7S0401;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:43:58 AM;;7S0401;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:41:48 AM;;7N0401;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:41:48 AM;;7N0403;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:41:47 AM;;7N0402;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:41:47 AM;;7N0401;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:41:47 AM;;7S0403;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:41:47 AM;;7S0403;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:41:47 AM;;7N0403;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:41:47 AM;;7S0402;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:41:47 AM;;7S0402;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:41:46 AM;;7N0402;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:41:46 AM;;7S0401;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:41:46 AM;;7S0401;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:34:07 AM;;7S0101;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 8:34:06 AM;;7S0101;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/19/2025 8:13:02 AM;;7N0109;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/19/2025 8:13:02 AM;;7N0109;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/19/2025 8:13:02 AM;;7S0102;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:13:02 AM;;7S0109;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:13:02 AM;;7S0109;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:13:02 AM;;7S0102;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:13:02 AM;;7S0107;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/19/2025 8:13:02 AM;;7S0107;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/19/2025 8:13:02 AM;;7S0105;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
