Data\Ora;Tipologia;Periferica;Valore;Codice;Descrizione
12/05/2025 16:00:48;;1B01;OFF;DB1106.DBX1.2;1B01 - DB1106.DBX1.2 - Inbound transfer time-out
12/05/2025 15:42:03;;1B01;ON;DB1106.DBX1.2;1B01 - DB1106.DBX1.2 - Inbound transfer time-out
12/05/2025 15:19:24;;7N0408;OFF;DB106.DBX15.3;#12 - Allarme posizione safe non ok(Datamatrix Profinet)
12/05/2025 15:19:08;;7S0408;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 15:19:08;;7S0408;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 15:19:08;;7N0408;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:56:19;;7N0408;ON;DB106.DBX15.3;#12 - Allarme posizione safe non ok(Datamatrix Profinet)
12/05/2025 14:56:16;;7S0408;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:56:16;;7S0408;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:56:15;;7N0408;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:51:06;;7S0308;OFF;DB106.DBX12.7;#7 -  Generale -  Perdita valore encoder
12/05/2025 14:50:43;;7S0308;ON;DB106.DBX12.7;#7 -  Generale -  Perdita valore encoder
12/05/2025 14:50:43;;7S0308;OFF;DB106.DBX12.3;#3 -  Generale -  Macchina in manuale con missioni appese
12/05/2025 14:49:51;;7S0308;ON;DB106.DBX12.3;#3 -  Generale -  Macchina in manuale con missioni appese
12/05/2025 14:49:37;;7S0308;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:49:37;;7S0308;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:49:37;;7S0309;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:49:37;;7S0309;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:49:37;;7S0307;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:49:37;;7S0307;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:49:36;;7N0308;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:49:36;;7N0308;OFF;DB106.DBX14.2;#3 - Hardware - Premuto fungo di emergenza lato backward
12/05/2025 14:49:36;;7N0308;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:49:36;;7N0309;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:49:36;;7N0309;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:49:36;;7N0307;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:49:36;;7N0307;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:45:54;;7N0308;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:45:54;;7N0309;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:45:54;;7N0307;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:45:50;;7S0309;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:45:50;;7S0307;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:45:50;;7S0307;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:45:50;;7S0309;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:45:50;;7N0307;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:45:50;;7N0309;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:39:10;;7S0309;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:39:10;;7S0309;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:39:10;;7S0307;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:39:10;;7S0307;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:39:10;;7N0308;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:39:09;;7N0307;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:39:09;;7N0307;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:39:09;;7N0309;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:39:09;;7N0309;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:30:45;;7N0308;ON;DB106.DBX14.2;#3 - Hardware - Premuto fungo di emergenza lato backward
12/05/2025 14:28:02;;7N0308;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:28:02;;7N0307;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:28:02;;7N0309;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 14:27:58;;7N0307;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:27:57;;7S0307;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:27:49;;7N0309;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 14:27:48;;7S0309;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:27:35;;7S0308;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:27:35;;7S0308;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 14:27:35;;7S0309;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:27:35;;7S0307;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 14:27:35;;7N0308;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:49:06;;7N0305;OFF;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 13:48:27;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:48:27;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:48:27;;7N0306;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:48:27;;7N0306;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:48:27;;7S0304;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:48:27;;7S0304;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:48:26;;7S0306;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:48:26;;7S0306;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:48:26;;7N0304;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:48:26;;7N0304;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:48:26;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:48:26;;7N0305;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:46:54;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:46:54;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:46:43;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:46:43;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:46:41;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:46:41;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:46:40;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:46:39;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:46:06;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:45:37;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:45:14;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:45:00;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:41:30;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:41:01;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:40:54;;7S0305;OFF;DB106.DBX13.2;#10 -  Generale -  Schiacciato Fungo EM FW
12/05/2025 13:40:54;;7S0305;OFF;DB106.DBX13.3;#11 -  Generale -  Schiacciato Fungo EM BW
12/05/2025 13:40:45;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:40:44;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:40:26;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:40:25;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:38:53;;7S0305;OFF;DB106.DBX14.3;#2003 -  Hardware -  Batteria satellite non carica
12/05/2025 13:36:58;;7S0305;ON;DB106.DBX13.2;#10 -  Generale -  Schiacciato Fungo EM FW
12/05/2025 13:36:58;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:36:58;;7S0305;ON;DB106.DBX13.3;#11 -  Generale -  Schiacciato Fungo EM BW
12/05/2025 13:36:58;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:35:56;;7N0305;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:35:56;;7N0306;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:35:56;;7N0304;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 13:35:47;;7S0304;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:35:47;;7S0304;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:35:47;;7N0306;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:35:47;;7N0304;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:35:47;;7S0306;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 13:35:47;;7S0306;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 13:25:31;;7N0305;ON;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 13:25:31;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 13:24:56;;7S0305;ON;DB106.DBX14.3;#2003 -  Hardware -  Batteria satellite non carica
12/05/2025 11:43:13;;7N0406;OFF;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 11:43:10;;7S0406;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 11:43:10;;7S0406;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 11:43:09;;7N0406;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 11:42:20;;7N0406;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 11:42:20;;7N0406;ON;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 11:42:20;;7S0406;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 11:42:20;;7S0406;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 11:08:59;;7S0204;OFF;DB106.DBX4.4;#304 -  Missioni Movimento -  Perdita valore encoder
12/05/2025 11:07:34;;7S0204;ON;DB106.DBX4.4;#304 -  Missioni Movimento -  Perdita valore encoder
12/05/2025 09:37:03;;7N0108;OFF;DB106.DBX0.3;#1004 - Missione Prelievo - Scorta
12/05/2025 09:22:22;;7N0108;ON;DB106.DBX0.3;#1004 - Missione Prelievo - Scorta
12/05/2025 08:41:46;;7S0202;OFF;DB106.DBX12.3;#3 -  Generale -  Macchina in manuale con missioni appese
12/05/2025 08:41:05;;7S0202;OFF;DB106.DBX12.7;#7 -  Generale -  Perdita valore encoder
12/05/2025 08:40:58;;7S0202;ON;DB106.DBX12.7;#7 -  Generale -  Perdita valore encoder
12/05/2025 08:40:54;;7S0202;OFF;DB106.DBX4.6;#306 -  Missioni Movimento -  Lag error su posizionamento
12/05/2025 08:40:35;;7S0202;ON;DB106.DBX12.3;#3 -  Generale -  Macchina in manuale con missioni appese
12/05/2025 08:35:19;;7S0202;ON;DB106.DBX4.6;#306 -  Missioni Movimento -  Lag error su posizionamento
12/05/2025 08:28:47;;7S0303;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:28:47;;7S0303;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:28:47;;7S0304;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:28:47;;7S0304;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:28:47;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:28:47;;7N0305;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:28:47;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:28:47;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:28:46;;7N0304;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:28:46;;7N0304;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:28:46;;7N0303;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:28:46;;7N0303;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:28:16;;1A03;OFF;DB1106.DBX4.3;1A03 - DB1106.DBX4.3 - Outbound transfer time-out
12/05/2025 08:24:54;;1A03;ON;DB1106.DBX4.3;1A03 - DB1106.DBX4.3 - Outbound transfer time-out
12/05/2025 08:15:40;;7N0303;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:15:39;;7N0305;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:15:38;;7N0304;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:15:30;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:15:30;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:15:30;;7N0303;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:15:29;;7N0304;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:15:29;;7S0304;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:15:29;;7S0304;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:15:29;;7S0303;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:15:29;;7S0303;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:15:29;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:13:01;;7N0308;OFF;DB106.DBX2.2;#2003 - Missione Deposito - Shuttle fisicamente vuoto
12/05/2025 08:12:58;;7S0309;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:12:58;;7S0309;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:12:58;;7S0308;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:12:58;;7S0308;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:12:58;;7N0307;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:12:58;;7S0307;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:12:58;;7N0307;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:12:58;;7S0307;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:12:58;;7N0308;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:12:58;;7N0308;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:12:57;;7N0309;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:12:57;;7N0309;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:10:52;;7N0307;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:10:52;;7N0308;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:10:52;;7N0309;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 08:10:50;;7S0307;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:10:50;;7S0308;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:10:50;;7S0307;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:10:50;;7S0308;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:10:50;;7N0307;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:10:49;;7N0309;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 08:10:49;;7S0309;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 08:10:49;;7S0309;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 08:10:49;;7N0308;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 07:57:52;;7N0308;ON;DB106.DBX2.2;#2003 - Missione Deposito - Shuttle fisicamente vuoto
12/05/2025 07:56:25;;7N0308;OFF;DB106.DBX2.2;#2003 - Missione Deposito - Shuttle fisicamente vuoto
12/05/2025 07:55:13;;7N0308;ON;DB106.DBX2.2;#2003 - Missione Deposito - Shuttle fisicamente vuoto
12/05/2025 07:44:53;;7N0308;OFF;DB106.DBX2.0;#2001 - Missione Deposito - Sensore di presenza carico non perso
12/05/2025 07:44:25;;7N0408;OFF;DB106.DBX15.3;#12 - Allarme posizione safe non ok(Datamatrix Profinet)
12/05/2025 07:44:23;;7N0408;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 07:44:23;;7S0408;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 07:44:23;;7S0408;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 07:41:16;;7N0408;ON;DB106.DBX15.3;#12 - Allarme posizione safe non ok(Datamatrix Profinet)
12/05/2025 07:41:12;;7N0408;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 07:41:12;;7S0408;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 07:41:12;;7S0408;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 07:25:14;;7N0308;ON;DB106.DBX2.0;#2001 - Missione Deposito - Sensore di presenza carico non perso
12/05/2025 06:38:37;;7N0109;OFF;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 06:38:34;;7S0109;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 06:38:34;;7S0109;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 06:38:33;;7N0109;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 06:38:10;;7S0305;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 06:38:10;;7S0305;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 06:38:10;;7N0305;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 06:38:10;;7N0305;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 05:50:59;;7S0109;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 05:50:59;;7S0109;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 05:50:09;;7S0305;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 05:50:09;;7S0305;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 05:50:08;;7N0305;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 05:50:08;;7N0305;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 05:49:52;;7N0109;ON;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 05:49:52;;7N0109;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 02:22:51;;7N0206;ON;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 02:22:51;;7N0206;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 02:22:14;;7S0206;ON;DB106.DBX14.3;#2003 -  Hardware -  Batteria satellite non carica
12/05/2025 02:12:48;;7S0206;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 02:01:52;;7N0206;OFF;DB106.DBX17.2;#27 - General - Mancanza comunicazione profiSAFE con Satellite
12/05/2025 02:01:52;;7S0206;OFF;DB106.DBX14.3;#2003 -  Hardware -  Batteria satellite non carica
12/05/2025 02:01:49;;7N0205;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 02:01:49;;7N0205;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 02:01:49;;7S0205;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 02:01:49;;7S0205;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 02:01:49;;7N0206;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 02:01:49;;7N0206;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 02:01:49;;7S0207;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 02:01:49;;7S0207;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 02:01:49;;7S0206;OFF;DB106.DBX13.3;#11 -  Generale -  Schiacciato Fungo EM BW
12/05/2025 02:01:49;;7S0206;OFF;DB106.DBX13.2;#10 -  Generale -  Schiacciato Fungo EM FW
12/05/2025 02:01:49;;7S0206;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 02:01:49;;7S0206;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 02:01:49;;7N0207;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 02:01:49;;7N0207;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:36;;7N0206;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:35;;7S0206;ON;DB106.DBX13.3;#11 -  Generale -  Schiacciato Fungo EM BW
12/05/2025 01:57:35;;7S0206;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 01:57:35;;7S0206;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 01:57:35;;7S0206;ON;DB106.DBX13.2;#10 -  Generale -  Schiacciato Fungo EM FW
12/05/2025 01:57:29;;7N0206;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:28;;7N0206;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:26;;7N0206;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:25;;7N0206;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:57:21;;7N0206;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:55:58;;7N0207;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 01:55:58;;7N0205;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra
12/05/2025 01:55:57;;7N0207;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:55:57;;7N0205;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
12/05/2025 01:55:57;;7S0205;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
12/05/2025 01:55:57;;7S0205;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 01:55:57;;7S0207;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
12/05/2025 01:55:57;;7S0207;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle
11/05/2025 20:43:59;;7N0403;OFF;DB106.DBX15.3;#12 - Allarme posizione safe non ok(Datamatrix Profinet)
